,CZ2_PEAS_Unnamed: 0,CZ2_PEAS_inst_id,CZ2_PEAS_CZ2-trans-id,CZ2_PEAS_rmse,CZ2_PEAS_AGB,CZ2_PEAS_FailedPFTs,CZ2_PEAS_ShannonE,CZ2_PEAS_BA,CZ2_PEAS_BA_pine,CZ2_PEAS_BA_cedar,CZ2_PEAS_BA_fir,CZ2_PEAS_BA_oak,CZ2_PEAS_Pct_shrub_cover,CZ2_PEAS_Pct_shrub_cover_canopy,CZ2_PEAS_TreeStemD,CZ2_PEAS_TreeStemD_40,CZ2_PEAS_TreeStemD_60,CZ2_PEAS_TreeStemD_80,CZ2_PEAS_TreeStemD_100,CZ2_PEAS_ResproutD_oak,CZ2_PEAS_ResproutD_shrub,CZ2_PEAS_BA_shrub,CZ2_PEAS_NPP,CZ2_PEAS_Combustible_fuel,CZ2_PEAS_param_file_path,CZ2_PEAS_fates_leaf_vcmax25top_1,CZ2_PEAS_Burned_area,CZ2_PEAS_Pct_high_severity_1700,CZ2_PEAS_Pct_high_severity_3500,CZ2_TRANS_Unnamed: 0,CZ2_TRANS_inst_id,CZ2_TRANS_AGB,CZ2_TRANS_FailedPFTs,CZ2_TRANS_ShannonE,CZ2_TRANS_BA,CZ2_TRANS_BA_pine,CZ2_TRANS_BA_cedar,CZ2_TRANS_BA_fir,CZ2_TRANS_BA_oak,CZ2_TRANS_Pct_shrub_cover,CZ2_TRANS_Pct_shrub_cover_canopy,CZ2_TRANS_TreeStemD,CZ2_TRANS_TreeStemD_40,CZ2_TRANS_TreeStemD_60,CZ2_TRANS_TreeStemD_80,CZ2_TRANS_TreeStemD_100,CZ2_TRANS_ResproutD_oak,CZ2_TRANS_ResproutD_shrub,CZ2_TRANS_BA_shrub,CZ2_TRANS_NPP,CZ2_TRANS_Combustible_fuel,CZ2_TRANS_Burned_area,CZ2_TRANS_Pct_high_severity_1700,CZ2_TRANS_Pct_high_severity_3500,CZ2_TRANS_param_file_path,CZ2_TRANS_fates_leaf_vcmax25top_1,STAN_PEAS_Unnamed: 0,STAN_PEAS_inst_id,STAN_PEAS_AGB,STAN_PEAS_FailedPFTs,STAN_PEAS_ShannonE,STAN_PEAS_BA,STAN_PEAS_BA_pine,STAN_PEAS_BA_cedar,STAN_PEAS_BA_fir,STAN_PEAS_BA_oak,STAN_PEAS_Pct_shrub_cover,STAN_PEAS_Pct_shrub_cover_canopy,STAN_PEAS_TreeStemD,STAN_PEAS_TreeStemD_40,STAN_PEAS_TreeStemD_60,STAN_PEAS_TreeStemD_80,STAN_PEAS_TreeStemD_100,STAN_PEAS_ResproutD_oak,STAN_PEAS_ResproutD_shrub,STAN_PEAS_BA_shrub,STAN_PEAS_NPP,STAN_PEAS_Combustible_fuel,STAN_PEAS_Burned_area,STAN_PEAS_Pct_high_severity_1700,STAN_PEAS_Pct_high_severity_3500,STAN_PEAS_param_file_path,STAN_PEAS_fates_leaf_vcmax25top_1,STAN_TRANS_Unnamed: 0,STAN_TRANS_inst_id,STAN_TRANS_AGB,STAN_TRANS_FailedPFTs,STAN_TRANS_ShannonE,STAN_TRANS_BA,STAN_TRANS_BA_pine,STAN_TRANS_BA_cedar,STAN_TRANS_BA_fir,STAN_TRANS_BA_oak,STAN_TRANS_Pct_shrub_cover,STAN_TRANS_Pct_shrub_cover_canopy,STAN_TRANS_TreeStemD,STAN_TRANS_TreeStemD_40,STAN_TRANS_TreeStemD_60,STAN_TRANS_TreeStemD_80,STAN_TRANS_TreeStemD_100,STAN_TRANS_ResproutD_oak,STAN_TRANS_ResproutD_shrub,STAN_TRANS_BA_shrub,STAN_TRANS_NPP,STAN_TRANS_Combustible_fuel,STAN_TRANS_Burned_area,STAN_TRANS_Pct_high_severity_1700,STAN_TRANS_Pct_high_severity_3500,STAN_TRANS_param_file_path,STAN_TRANS_fates_leaf_vcmax25top_1,pft_response_score_to_climate,climate fir_response,climate_conifer_ba_response,climate_oak_response,climate_shrub_response,pass_fire_response,pft_response_score_to_fire,fire_oak_response,fire_fir_response,fire_cedar_response,fire_shrub_response,fire_stem_den_response,fire_burned_area_response,fire_PHS_1700_response,score
15,15,CZ2_equilibrium_110523_02_-17e2acb6a_FATES-8a054a12_0031,CZ2_trans_110923_0016,3.76594682455853,2.15351557731628,0,0.464190994132937,5.3639374,3.4575384,1.4188643,0.16221595,0.3253184,1.5848107,0.7711347,228.552892804146,6.80574623402208,1.03504200524185,0.02377925966357,7.44E-06,9.215152,0,18.035772,0.9040260247275,2.018484,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_02/CZ2_equilibrium_110523_0031.nc,79.8643536858891,0.057,22.8813559322034,0,15,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0016,9.51511383056641,1,0.602591207844788,35.825325,16.891422,18.769024,0.12386358,0.041014306,0.2639083,0.2272888,391.727760434151,60.4126509279013,26.5034846961498,0.971152185229585,0.002616822598611,0.16224398,0,3.8706958,1.10264295665274,2.3634148,0.003,63.4615384615385,24.0384615384615,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0016.nc,79.8643536858891,15,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0016,14.9713201522827,1,0.575126016749399,49.267586,29.380112,15.575232,0.7296514,3.5825882,0.00017512431,7.25E-06,299.1933375597,58.021005243063,56.2057970091701,35.4153639636934,13.3108370937407,24.84086,0,0.0014364761,0.891732277523261,1.2183785,0.013,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0016.nc,79.8643536858891,15,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0016,14.9713201522827,1,0.575126016749399,49.267586,29.380112,15.575232,0.7296514,3.5825882,0.00017512431,7.25E-06,299.1933375597,58.021005243063,56.2057970091701,35.4153639636934,13.3108370937407,24.84086,0,0.0014364761,0.891732277523261,1.2183785,0.013,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0016.nc,79.8643536858891,0.75,1,1,0,1,1,0.857142857142857,1,0,1,1,1,1,1,4.86030135421142
28,28,CZ2_equilibrium_110523_03_-17e2acb6a_FATES-8a054a12_0057,CZ2_trans_110923_0029,3.6504104803568,3.20458149909973,1,0.505250642284753,10.714501,0.47590086,10.08598,0.120758735,0.031861264,0.6690406,0.60839736,238.632746040821,16.2623368669301,0.289371000690153,0.146265783769195,0.000267498556639,9.586692,0,12.309979,0.762356127921748,2.456523,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_03/CZ2_equilibrium_110523_0057.nc,62.1074496889179,0.043,36.2204724409449,9.44881889763779,28,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0029,17.2045307159424,1,0.093987540701491,59.577225,0.611183,58.77434,0.19000123,0.0016957811,0.04862863,0.034246847,468.728393316269,179.349295794964,82.6929323375225,3.97337658796459,1.57126181875356,0.0918475,0,0.8417367,1.17962105338165,2.8081045,0.002,67.8571428571429,30.3571428571429,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0029.nc,62.1074496889179,28,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0029,12.6861352920532,3,0.233014080998949,45.97245,5.183424,40.705517,0.07500896,0.0085035805,0.0036840728,0.003487388,440.872274339199,125.62963180244,40.1598121970892,3.81998514058068,0.076258493209025,0.20584308,0,0.057442624,1.01598788108959,2.0415258,0.007,11.1111111111111,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0029.nc,62.1074496889179,28,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0029,12.6861352920532,3,0.233014080998949,45.97245,5.183424,40.705517,0.07500896,0.0085035805,0.0036840728,0.003487388,440.872274339199,125.62963180244,40.1598121970892,3.81998514058068,0.076258493209025,0.20584308,0,0.057442624,1.01598788108959,2.0415258,0.007,11.1111111111111,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0029.nc,62.1074496889179,0.75,0,1,1,1,1,1,1,1,1,1,1,1,1,4.9230666063952
43,43,CZ2_equilibrium_110323_01_-17e2acb6a_FATES-8a054a12_0006,CZ2_trans_110923_0044,3.56370045996531,4.10499572753906,2,0.453913638520434,14.366548,14.193523,0.13291742,0.014941294,0.025165332,1.1453339,0.4823577,424.129813909531,19.4510829169303,1.50364969158545,0.867073686094955,0.84209103079047,1.3048235,7.1416936,13.066479,0.950165221638599,1.2508368,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110323_01/CZ2_equilibrium_110323_0006.nc,66.8488986559614,0.08,12.1428571428571,0,43,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0044,10.3921213150024,2,0.310307862789134,37.58277,36.020218,1.5480297,0.004433044,0.010091564,0.3621769,0.08932651,443.362258374691,52.029681392014,33.801794052124,19.3616899196059,0.747022568248212,0.099653445,0.09263735,4.5673285,1.1751608055306,1.5386629,0.005,61.9469026548673,16.8141592920354,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0044.nc,66.8488986559614,43,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0044,23.2035179138184,1,0.189622540307749,60.77665,59.09924,1.3974811,0.051930636,0.22800112,0.1533387,0.104911014,177.503526210785,90.0502968579531,83.6191233247519,81.9552317261696,1.87072742846794,13.316481,0.016319321,2.5743854,1.10168816559053,1.26052,0.033,7.35294117647059,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0044.nc,66.8488986559614,43,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0044,23.2035179138184,1,0.189622540307749,60.77665,59.09924,1.3974811,0.051930636,0.22800112,0.1533387,0.104911014,177.503526210785,90.0502968579531,83.6191233247519,81.9552317261696,1.87072742846794,13.316481,0.016319321,2.5743854,1.10168816559053,1.26052,0.033,7.35294117647059,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0044.nc,66.8488986559614,0.75,1,1,0,1,1,0.857142857142857,1,0,1,1,1,1,1,4.92521080434925
45,45,CZ2_equilibrium_110523_07_-17e2acb6a_FATES-8a054a12_0019,CZ2_trans_110923_0046,3.47646141409001,3.63914442062378,2,0.447944537285312,10.518396,9.951385,0.46945307,0.045465905,0.052093536,1.2591228,0.742301,151.067525148392,8.75488272868097,6.34063850156963,6.30822964012623,1.06322673673276,2.327767,0.0028803276,20.623878,0.91646906307119,1.1815166,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_07/CZ2_equilibrium_110523_0019.nc,63.2487084670007,0.08,26.027397260274,3.42465753424658,45,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0046,20.2540626525879,1,0.258760040429228,65.53746,57.951447,7.3363876,0.24833867,0.0012883601,0.030237244,0.012152944,251.509118825197,142.286689952016,92.3900492489338,68.9806835725904,3.6927530891262,0.026530571,0,0.4931693,1.22351690583855,1.1766157,0.004,42.2018348623853,1.8348623853211,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0046.nc,63.2487084670007,45,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0046,21.3682632446289,3,0.246913979665759,65.77005,57.075188,8.662792,0.03151483,0.0005589774,0.0025648586,0.0019092336,332.241505384445,103.072542697191,76.7364120110869,59.8772382363677,18.9404690172523,0,0,0.028184436,1.23259873680581,1.1548729,0.016,5.97014925373134,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0046.nc,63.2487084670007,45,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0046,21.3682632446289,3,0.246913979665759,65.77005,57.075188,8.662792,0.03151483,0.0005589774,0.0025648586,0.0019092336,332.241505384445,103.072542697191,76.7364120110869,59.8772382363677,18.9404690172523,0,0,0.028184436,1.23259873680581,1.1548729,0.016,5.97014925373134,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0046.nc,63.2487084670007,0.75,0,1,1,1,1,1,1,1,1,1,1,1,1,4.9350502176902
33,33,CZ2_equilibrium_110523_05_-17e2acb6a_FATES-8a054a12_0039,CZ2_trans_110923_0034,3.68971895882325,2.13912987709045,1,0.391151655667099,5.1361165,0.28422517,4.6036925,0.05078726,0.19741167,0.7609774,0.5572063,92.272013425827,6.17904355749488,0.069995789999666,0.003541829869391,0.000617612982978,16.129105,2.48E-06,17.702696,0.826821050281978,0.93880224,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_05/CZ2_equilibrium_110523_0039.nc,55.8878454493858,0.088,10.7913669064748,0,33,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0034,15.6890802383423,2,0.052307769234117,48.230328,0.5103861,47.670185,0.020175539,0.02958009,0.006684031,0.0057916767,346.469171345234,58.2691607996821,58.0694805830717,37.2845283709466,5.99636230617762,0.012282197,0,0.116050676,1.2419476672676,1.3546743,0.004,53.8461538461539,11.1111111111111,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0034.nc,55.8878454493858,33,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0034,12.1393241882324,3,0.048880240324687,39.157623,0.5049801,38.60611,0.044287976,0.0022448166,9.05E-05,4.26E-05,320.453010499477,41.1841785535216,40.3467006981373,33.5399503819644,5.08212076965719,0.13333674,0,0.00118483,1.07074854327038,1.2082691,0.018,2.85714285714286,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0034.nc,55.8878454493858,33,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0034,12.1393241882324,3,0.048880240324687,39.157623,0.5049801,38.60611,0.044287976,0.0022448166,9.05E-05,4.26E-05,320.453010499477,41.1841785535216,40.3467006981373,33.5399503819644,5.08212076965719,0.13333674,0,0.00118483,1.07074854327038,1.2082691,0.018,2.85714285714286,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0034.nc,55.8878454493858,0.75,0,1,1,1,1,0.857142857142857,1,0,1,1,1,1,1,4.94709030655192
13,13,CZ2_equilibrium_110523_01_-17e2acb6a_FATES-8a054a12_0012,CZ2_trans_110923_0014,3.40950439827449,9.76545715332031,0,0.492942984160653,34.427887,31.087986,1.0898817,1.8838485,0.3661677,0.26218024,0.19578575,279.981754720211,92.2805443406105,86.3519217818975,2.23230512347072,1.29186591948383,20.240143,0,6.9756236,0.824494013158983,0.6999531,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_01/CZ2_equilibrium_110523_0012.nc,48.966124590463,0.06,4.51127819548872,0,13,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0014,21.4912281036377,1,0.510909394845125,69.13338,40.943783,25.685814,2.4679477,0.0358366,0.015762381,0.0067278473,256.602056324482,147.741623222828,79.8589922487736,70.3862868249416,2.80999607639387,0.05729376,0,0.25438482,1.04471665008532,0.9151974,0.002,13.8888888888889,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0014.nc,48.966124590463,13,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0014,18.879301071167,2,0.53102424793051,63.258354,23.467428,36.15639,3.6313164,0.0032190413,0.0019749638,0.0010663914,311.68470159173,153.403328731656,118.417209014297,24.1176527924836,5.60408283490688,0.018937288,0,0.01935573,1.0099564070174,0.7189264,0.009,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0014.nc,48.966124590463,13,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0014,18.879301071167,2,0.53102424793051,63.258354,23.467428,36.15639,3.6313164,0.0032190413,0.0019749638,0.0010663914,311.68470159173,153.403328731656,118.417209014297,24.1176527924836,5.60408283490688,0.018937288,0,0.01935573,1.0099564070174,0.7189264,0.009,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0014.nc,48.966124590463,1,1,1,1,1,0,0.857142857142857,1,1,1,1,0,1,1,4.39467357176838
6,6,CZ2_equilibrium_110323_02_-17e2acb6a_FATES-8a054a12_0002,CZ2_trans_110923_0007,3.44736192079705,2.83372211456299,0,0.54458867004956,9.392188,0.15066431,0.4177048,0.80517095,8.018648,0.1307388,0.07499893,316.090546548367,7.43503856938332,1.7036433564499,1.46598758874461,0.882266758708283,108.78798,0,1.5114657,0.642071388568866,1.2097266,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110323_02/CZ2_equilibrium_110323_0002.nc,48.3673499702731,0.026,67.9841897233202,30.8300395256917,6,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0007,4.13813066482544,1,0.223214340145864,11.372492,0.063697584,0.22028084,0.4704003,10.6181135,0.007408276,0.00041562496,192.197263240814,20.110362675041,4.81649942230433,0.952506088651717,0.055624877859373,50.253,0.01724155,0.12854657,0.754233513532654,1.5499387,0.016,88.8888888888889,57.9365079365079,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0007.nc,48.3673499702731,6,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0007,7.84689569473267,1,0.82933831954286,22.281765,5.8567257,5.323967,3.0233214,8.077752,0.000959533,3.83E-06,441.595539450646,34.5303141511977,18.5042480006814,12.3481522314251,0.322982523357496,20.48683,0,0.0077149686,0.735225250281246,1.2651544,0.01,51.219512195122,10.7317073170732,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0007.nc,48.3673499702731,6,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0007,7.84689569473267,1,0.82933831954286,22.281765,5.8567257,5.323967,3.0233214,8.077752,0.000959533,3.83E-06,441.595539450646,34.5303141511977,18.5042480006814,12.3481522314251,0.322982523357496,20.48683,0,0.0077149686,0.735225250281246,1.2651544,0.01,51.219512195122,10.7317073170732,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0007.nc,48.3673499702731,1,1,1,1,1,0,0.571428571428571,1,0,0,1,0,1,1,4.48423744271028
12,12,CZ2_equilibrium_110323_01_-17e2acb6a_FATES-8a054a12_0011,CZ2_trans_110923_0013,3.3518372203084,3.12471723556518,0,0.496764198511583,8.886395,0.34967715,7.5253606,0.5950821,0.4162763,1.2813085,0.69555825,140.949413180351,8.49591800943017,2.79862841125578,1.98874928173609,1.59335817443207,14.79046,0,19.997393,0.923032103230526,1.0174432,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110323_01/CZ2_equilibrium_110323_0011.nc,54.4464452101962,0.063,9.6,0,12,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0013,18.9738101959229,1,0.156319127716685,59.35112,0.19691776,56.553352,2.591566,0.009286184,0.03598267,0.00034459273,358.253344893455,191.036760807037,53.176530636847,4.49358922196552,1.25466918689199,0.033383437,0,0.525803,1.20598950985595,0.8905926,0.001,6.57894736842105,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0013.nc,54.4464452101962,12,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0013,18.1237678527832,1,0.37766993147057,55.35163,4.577144,48.46423,2.3076205,0.0026352867,0.1148823,0.11109952,266.057122498751,103.585226461291,65.8079888671637,30.7156727649271,16.7607120238245,2.0645542,0,2.3661735,0.999856595342408,0.8207531,0.006,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0013.nc,54.4464452101962,12,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0013,18.1237678527832,1,0.37766993147057,55.35163,4.577144,48.46423,2.3076205,0.0026352867,0.1148823,0.11109952,266.057122498751,103.585226461291,65.8079888671637,30.7156727649271,16.7607120238245,2.0645542,0,2.3661735,0.999856595342408,0.8207531,0.006,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0013.nc,54.4464452101962,1,1,1,1,1,0,0.857142857142857,1,1,1,1,1,1,0,4.50446771839961
30,30,CZ2_equilibrium_110323_04_-17e2acb6a_FATES-8a054a12_0007,CZ2_trans_110923_0031,3.49115164999406,7.01325464248657,1,0.466585567475663,27.587452,21.707548,5.6560607,0.2094009,0.014442587,0.13550097,0.065819316,542.918294668198,20.3484948724508,7.48931837733835,6.21444080024958,0.571229647903238,1.4926763,0,1.8001148,0.891973272075574,0.5267172,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110323_04/CZ2_equilibrium_110323_0007.nc,71.6939290130731,0.041,0,0,30,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0031,15.4169807434082,1,0.353417108399988,44.492207,35.745853,7.9687037,0.54635763,0.23129396,0.0018618819,3.20E-07,337.046645581722,103.310775011778,40.255100466311,10.7052084058523,0.08717855962459,0.0023544352,0,0.019390156,1.07359913573646,0.66803074,0.001,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0031.nc,71.6939290130731,30,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0031,16.0961437225342,2,0.463179138943015,47.251884,10.457246,33.94478,2.84158,0.008282776,0.0015853578,0.000454365,339.862443506718,86.5934602916241,62.2423458844423,42.4949452280998,5.03149582073092,0.63892114,0,0.020725042,1.09250269912309,0.6898594,0.011,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0031.nc,71.6939290130731,30,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0031,16.0961437225342,2,0.463179138943015,47.251884,10.457246,33.94478,2.84158,0.008282776,0.0015853578,0.000454365,339.862443506718,86.5934602916241,62.2423458844423,42.4949452280998,5.03149582073092,0.63892114,0,0.020725042,1.09250269912309,0.6898594,0.011,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0031.nc,71.6939290130731,1,1,1,1,1,0,0.714285714285714,0,1,1,1,0,1,1,4.50683147746367
18,18,CZ2_equilibrium_110523_04_-17e2acb6a_FATES-8a054a12_0003,CZ2_trans_110923_0019,3.49031359235023,9.93384170532227,0,0.362791971547693,32.983543,0.47726455,32.1769,0.10876629,0.22061434,0.39725652,0.03710998,674.913600087166,30.5197876878083,13.7093686498702,9.69259126577526,1.1205567716388,0.88351005,0.0010071986,7.2231474,0.956843493270298,2.7425013,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_04/CZ2_equilibrium_110523_0003.nc,52.7383542224832,0.02,74.8031496062992,40.9448818897638,18,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0019,22.6848220825195,2,0.07765475192613,60.31926,0.17733335,60.057346,0.07669066,0.007889148,0.057088777,0.008489926,314.741544425488,125.500606372952,76.4598604291678,39.2624828964472,36.9235943071544,0.028297663,0,1.173601,1.11055622733147,2.9758797,0.003,81.7460317460317,40.4761904761905,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0019.nc,52.7383542224832,18,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0019,24.6959457397461,1,0.530924328989642,61.11896,20.636847,37.40361,3.0421047,0.03639684,0.015542905,0.0007115284,195.727907121182,88.8465344905853,73.1513416394591,42.6528556272388,26.9515882246196,0.065845735,0.00016946839,0.39603034,1.00938545944018,2.0889235,0.003,27.3972602739726,2.73972602739726,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0019.nc,52.7383542224832,18,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0019,24.6959457397461,1,0.530924328989642,61.11896,20.636847,37.40361,3.0421047,0.03639684,0.015542905,0.0007115284,195.727907121182,88.8465344905853,73.1513416394591,42.6528556272388,26.9515882246196,0.065845735,0.00016946839,0.39603034,1.00938545944018,2.0889235,0.003,27.3972602739726,2.73972602739726,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0019.nc,52.7383542224832,1,1,1,1,1,0,0.714285714285714,1,0,1,1,0,1,1,4.55559503789608
2,2,CZ2_equilibrium_110523_01_-17e2acb6a_FATES-8a054a12_0028,CZ2_trans_110923_0003,3.27922538035747,2.77071833610535,0,0.751673822927584,14.383246,0.81802255,9.828711,0.51723284,3.21928,0.71639115,0.43226793,185.276586562395,50.5106383934617,3.41560400556773,2.02384282601997,1.31451990455389,44.14341,0.000216069,8.675241,0.732374825872739,0.7893839,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_01/CZ2_equilibrium_110523_0028.nc,47.7324941389014,0.043,0.72992700729927,0,2,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0003,19.7684440612793,1,0.66419964170992,55.84915,7.5229588,32.75651,2.4225175,13.147165,0.010123413,0.0032101227,218.896623700857,113.744586706162,50.9312376379967,49.3855075910687,15.2659008745104,3.5386918,0,0.08126585,1.09348370716589,0.8474879,0.003,23.728813559322,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0003.nc,47.7324941389014,2,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0003,11.9171600341797,1,0.696569230693127,40.93251,21.38291,9.941311,1.3593736,8.248918,0.0008610374,5.01E-07,235.97365245223,73.1824757531285,56.4871868118644,27.0065409131348,3.81527497665957,80.27928,0,0.011549225,0.979128262883933,0.6172366,0.02,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0003.nc,47.7324941389014,2,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0003,11.9171600341797,1,0.696569230693127,40.93251,21.38291,9.941311,1.3593736,8.248918,0.0008610374,5.01E-07,235.97365245223,73.1824757531285,56.4871868118644,27.0065409131348,3.81527497665957,80.27928,0,0.011549225,0.979128262883933,0.6172366,0.02,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0003.nc,47.7324941389014,1,1,1,1,1,0,0.857142857142857,0,1,1,1,1,1,1,4.62071224665173
