,BA,AGB,TreeStemD,ResproutD_oak,ResproutD_shrub,ShannonE,NPP,FailedPFTs,Pct_shrub_cover_canopy,Pct_shrub_cover,Combustible_fuel,BA_pine,BA_cedar,BA_fir,BA_shrub,BA_oak,inst,inst_id,param_file_path,fates_recruit_seed_alloc_mature_1,fates_recruit_seed_alloc_mature_2,fates_recruit_seed_alloc_mature_3,fates_recruit_seed_alloc_mature_4,fates_recruit_seed_alloc_mature_5,fates_recruit_seed_dbh_repro_threshold_1,fates_recruit_seed_dbh_repro_threshold_2,fates_recruit_seed_dbh_repro_threshold_3,fates_recruit_seed_dbh_repro_threshold_5,fates_fire_alpha_SH_1,fates_fire_alpha_SH_2,fates_fire_alpha_SH_3,fates_fire_alpha_SH_4,fates_fire_alpha_SH_5,fates_fire_bark_scaler_1,fates_fire_bark_scaler_2,fates_fire_bark_scaler_3,fates_fire_bark_scaler_4,fates_fire_bark_scaler_5,fates_fire_crown_kill_1,fates_fire_crown_kill_2,fates_fire_crown_kill_3,fates_fire_crown_kill_4,fates_fire_crown_kill_5,fates_fire_drying_ratio_0,fates_fire_nignitions_0,fates_fire_threshold_0,fates_mort_bmort_1,fates_mort_bmort_2,fates_mort_bmort_3,fates_mort_bmort_4,fates_mort_bmort_5,fates_leaf_slatop_1,fates_leaf_slatop_2,fates_leaf_slatop_3,fates_leaf_slatop_4,fates_leaf_slatop_5,fates_leaf_slamax_0,fates_leaf_vcmax25top_1,fates_leaf_vcmax25top_2,fates_leaf_vcmax25top_3,fates_leaf_vcmax25top_4,fates_leaf_vcmax25top_5,fates_mort_scalar_cstarvation_1,fates_mort_scalar_cstarvation_2,fates_mort_scalar_cstarvation_3,fates_mort_scalar_cstarvation_4,fates_mort_scalar_cstarvation_5,fates_fire_frac_resprout_4,fates_fire_frac_resprout_5,fates_frag_seed_decay_rate_1,fates_frag_seed_decay_rate_2,fates_frag_seed_decay_rate_3,fates_frag_seed_decay_rate_4,fates_frag_seed_decay_rate_5,fates_recruit_seed_germination_rate_1,fates_recruit_seed_germination_rate_2,fates_recruit_seed_germination_rate_3,fates_recruit_seed_germination_rate_4,fates_recruit_seed_germination_rate_5,fates_disturbance_germ_4,fates_turnover_branch_1,fates_turnover_branch_2,fates_turnover_branch_3,fates_turnover_branch_4,fates_turnover_branch_5,fates_turnover_leaf_1,fates_turnover_leaf_2,fates_turnover_leaf_3,fates_turnover_leaf_4,fates_turnover_leaf_5,fates_nonhydro_smpsc_1,fates_nonhydro_smpsc_2,fates_nonhydro_smpsc_3,fates_nonhydro_smpsc_4,fates_nonhydro_smpsc_5,fates_mort_hf_sm_threshold_0,fates_recruit_inter_patch_disp_frac_0,fates_frag_maxdecomp_0,fates_alloc_storage_cushion_5,fates_grperc_4,fates_stoich_nitr_1,fates_stoich_nitr_2,fates_stoich_nitr_3,fates_stoich_nitr_4,fates_stoich_nitr_5,fates_mort_ip_size_senescence_4,fates_mort_ip_age_senescence_4,fates_allom_d2ca_coefficient_max_1,fates_allom_d2ca_coefficient_max_2,fates_allom_d2ca_coefficient_max_3,fates_allom_d2ca_coefficient_max_4,fates_allom_d2ca_coefficient_max_5,fates_allom_d2ca_coefficient_min_0,fates_allom_agb1_1,fates_allom_agb1_2,fates_allom_agb1_3,fates_allom_agb1_5
28,19.458652,3.948094367980957,382.68323987722397,7.414751,0.0,0.5754269957087901,0.7007387729913717,0,0.00085633365,0.0046134843,0.7397313,13.837735,2.6205618,0.9792663,0.10246955,2.0210872,0029,ca_5pfts_ml_assisted_720_100123_11_-17e2acb6a_FATES-8a054a12_0029,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/ca_5pfts_ml_assisted_720_100123_11/ca_5pfts_100523_0029.nc,0.26327811961864234,0.05153059082474075,0.2137698318711787,0.42729315941200197,0.13439675089657538,22.275466806574983,22.275466806574983,22.275466806574983,29.90476471964559,0.32825901101944377,0.7589715915186911,0.4877859673202146,0.3405528970785732,0.14600703697913373,0.07695867269349743,0.03989488375832356,0.02117599845714502,0.01608100653426847,0.008286679737695006,0.8516039023691897,0.9619465777378807,0.8654446875277415,0.8518013926041357,0.784791613971463,48511.06016739133,1.9304666507245858,18.041545891415684,0.005275768904943702,0.005275768904943702,0.005275768904943702,0.05942978094632264,0.005568721710414835,0.012816679414614635,0.01330643124304573,0.01330643124304573,0.04100390170935484,0.012049708478347666,0.012816679414614635,57.31129382160228,47.93119741995253,47.5585813571636,47.02298855628067,43.53725827027088,0.25611172036536156,0.09598832358557173,0.058229469822477425,0.37472041244852783,0.5045141885205802,0.5156098540152081,0.9292791361032962,0.6457633761620931,0.6457633761620931,0.6457633761620931,0.009670489452345145,0.912683905988652,0.9500040333055073,0.9500040333055073,0.9500040333055073,0.017529600038965046,0.44740136879715076,12.6800955658532,181.3046771561363,181.3046771561363,181.3046771561363,50.40608286051426,181.3046771561363,28.255239255662428,40.76955233670879,48.10070509545879,5.545802804101512,3.8184357039923444,-263155.82101150794,-414484.4256367544,-154442.31327679992,-684415.8417794793,-597230.5648966274,0.11830078613427401,0.16971919114331457,0.8931404525424866,1.4476950620302667,0.32943949322768434,0.029548193925065122,0.017052144164607874,0.016719762509019263,0.047080414165797224,0.027736256050108293,25.279255725495414,58.76074551311174,0.2940088984853413,0.2940088984853413,0.2940088984853413,0.15384981092564012,0.6343084589909438,0.2940088984853413,0.07484089983599504,0.07484089983599504,0.07484089983599504,0.09443067745980556
29,26.691181,6.252140045166016,208.7642438709736,0.0,0.0,0.12524183728134158,1.0801966276972053,2,4.9089893e-10,0.0014672732,0.86045647,25.554258,0.9009312,0.23548277,0.011107563,0.0005088579,0030,ca_5pfts_ml_assisted_720_100123_11_-17e2acb6a_FATES-8a054a12_0030,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/ca_5pfts_ml_assisted_720_100123_11/ca_5pfts_100523_0030.nc,0.26089675082690045,0.050304766252338436,0.1851288432893291,0.49459184622766084,0.1454009354388826,20.392511187310696,20.392511187310696,20.392511187310696,24.839301459196445,0.7661186437968134,0.8126811723585182,0.8479389652352292,0.6416930416545115,0.4721149449727363,0.054659795579354714,0.04448504350289307,0.03790079260250931,0.011699507411321588,0.015614557685810139,0.7972106669701691,0.9880811003439567,0.9368483135343282,0.4462729459528436,0.2071496800387637,61522.89841464299,2.7555267868372937,41.50258324302353,0.007809804256981266,0.007809804256981266,0.007809804256981266,0.03827727208203152,0.002038119182414905,0.01645023684485515,0.01673281778302974,0.01673281778302974,0.015763955957718782,0.014884864482922543,0.01645023684485515,69.31523623164965,45.39153943904338,45.12951786694638,79.17774506383601,37.75499283820427,0.38274323278773886,0.08146453011030433,0.06929636186108248,0.4104076167437579,0.5398482849852303,0.48791182568598557,0.7079328114699468,0.7374151946766605,0.7374151946766605,0.7374151946766605,0.006762298014382839,0.9743042943701445,0.5428846195905803,0.5428846195905803,0.5428846195905803,0.01873084660654797,0.39405481776877516,96.55515688295075,81.8810670967459,81.8810670967459,81.8810670967459,27.367880038361328,81.8810670967459,12.164640856986972,35.58017900575569,35.97517935723255,4.822988292177232,3.6186755916434756,-315816.0621933528,-496489.56399110344,-193405.1869196953,-707645.5723438693,-519517.31208418525,0.06926422593433434,0.1470488611506577,1.7498017397758665,1.5617999581312558,0.2098325303834505,0.0339723584095724,0.024119191753511203,0.016162071784432325,0.03432306485987914,0.03564048729286143,27.460522693235426,61.12859194463361,0.36677284232238,0.36677284232238,0.36677284232238,0.26516641770463545,0.4496180699679224,0.36677284232238,0.07495364514974653,0.07495364514974653,0.07495364514974653,0.10553972551763513
30,10.65283,2.8818724155426025,121.7365637421608,24.420202,2.2491424,0.5756833851927161,1.083917310211291,1,0.36824593,0.9867881,1.7029681,8.580364,1.7505343,0.03347153,14.727126,0.2884606,0031,ca_5pfts_ml_assisted_720_100123_11_-17e2acb6a_FATES-8a054a12_0031,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/ca_5pfts_ml_assisted_720_100123_11/ca_5pfts_100523_0031.nc,0.30805509060298225,0.08264959804274338,0.26882301872472164,0.4247962459066458,0.30253448744633826,15.726532716724218,15.726532716724218,15.726532716724218,14.629431121976467,0.11703487511537758,0.4599711356918964,0.7638877107670303,0.6456808913528682,0.6351105412549557,0.0686565066366878,0.03794518734272257,0.02644799950507536,0.0156665121249494,0.014138347472241415,0.2009201063609721,0.41358164706102907,0.24651076218582535,0.6900355526675522,0.8429595421076306,62161.92154373463,3.439344752838089,2.4114184876328055,0.006815966549124575,0.006815966549124575,0.006815966549124575,0.035929172605433754,0.011881379461112701,0.016900466031756604,0.01691593458666599,0.01691593458666599,0.03679453227423679,0.014178781661880108,0.016900466031756604,71.99008077717181,66.4581537552503,55.95939189417715,74.91379722024223,45.57421636718228,0.19269731673640528,0.05775424367581336,0.05186445879653431,0.4995654368112594,0.334842781926762,0.4450899274356314,0.84172488646762,0.7455185813990036,0.7455185813990036,0.7455185813990036,0.008593592409418798,0.7803407151448181,0.6423707424155105,0.6423707424155105,0.6423707424155105,0.007304050662604771,0.5939392764132909,41.94134739849893,98.20925254531053,98.20925254531053,98.20925254531053,57.73825357470603,98.20925254531053,13.040086354906148,22.206736792814183,44.391659630568924,2.8506150024930603,3.7729713491235723,-379578.2197833342,-441732.9285882411,-184588.19427550427,-643308.3279661003,-547240.9942491236,0.2529858274780415,0.27158445446482815,0.9729811581042,1.7813585906468536,0.1437147574438449,0.0474654743397535,0.01631344321717608,0.016038331118877223,0.02274430309306435,0.03765005245835763,28.41153077896952,87.22258518511933,0.2632650801315055,0.2632650801315055,0.2632650801315055,0.26426717847363534,0.6118147111238909,0.2632650801315055,0.07670593673318196,0.07670593673318196,0.07670593673318196,0.10114216377552263
31,2.7787166,2.715691328048706,80.88245987892151,1.0763962,0.0,0.22896628989478116,1.3145624293429137,2,0.89937276,1.2141318,1.6071024,0.08588349,2.3616168,0.29379976,26.129196,0.037416436,0032,ca_5pfts_ml_assisted_720_100123_11_-17e2acb6a_FATES-8a054a12_0032,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/ca_5pfts_ml_assisted_720_100123_11/ca_5pfts_100523_0032.nc,0.04955293502570295,0.041001900026193056,0.04874379209837245,0.40624994275318876,0.37114775976965053,10.520062224576908,10.520062224576908,10.520062224576908,19.555023390863084,0.7011963634766253,0.8961598638937882,0.867475654558836,0.3614263239733221,0.2703653501904807,0.02615129073632328,0.024539878093774316,0.02155970691490295,0.008648627655991527,0.011349939585960547,0.4034092488537057,0.6028295858583586,0.6423668607390631,0.9865666255478571,0.8774817235957966,53585.93805155636,2.3236355514148044,9.445679810165771,0.004972977313331975,0.004972977313331975,0.004972977313331975,0.05072985238059043,0.012901417645744697,0.012952912567362118,0.015028055235422787,0.015028055235422787,0.042451396862367145,0.008407009327571144,0.012952912567362118,60.88579728865967,59.99619011980985,59.80684892750482,84.54609191407046,62.42009949437325,0.3879055046618041,0.16892247077561073,0.12072600550007466,0.7718878790933094,0.680157824108029,0.28279912186157213,0.8284180352750137,0.6812492370460003,0.6812492370460003,0.6812492370460003,0.006955484755351189,0.8763738994180104,0.8553357476366639,0.8553357476366639,0.8553357476366639,0.018778018399282895,0.5242676038807595,39.33602183615501,70.58733699533033,70.58733699533033,70.58733699533033,20.759542390913943,70.58733699533033,16.9472532752475,35.91956194407052,49.0450002927078,3.3854550935335617,5.271029613043318,-375414.8362772565,-439070.16961087106,-243936.44126995475,-757893.5574552416,-625193.7539734391,0.12415437067692278,0.1998433893588929,1.55832083345123,1.441547296846864,0.0855585163740278,0.033009429099554934,0.021214621632993175,0.016471397242860134,0.051509779751725174,0.03287456219951924,29.208933386619552,69.36701896581907,0.27199605395717924,0.27199605395717924,0.27199605395717924,0.20351394544991286,0.8636012844930112,0.27199605395717924,0.07942510733992804,0.07942510733992804,0.07942510733992804,0.10321213288147202
32,0.09129522,2.026585578918457,1.4466792345046997,0.14651033,9.7738215e-05,0.015843123932405008,0.9227546401859854,4,0.98730767,1.1391976,0.69792795,0.003427693,0.029130489,0.006343532,27.479483,0.052393507,0033,ca_5pfts_ml_assisted_720_100123_11_-17e2acb6a_FATES-8a054a12_0033,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/ca_5pfts_ml_assisted_720_100123_11/ca_5pfts_100523_0033.nc,0.3012719608977026,0.09849614778414653,0.07567488739031655,0.3449058255626618,0.22487272582890308,12.217813611261366,12.217813611261366,12.217813611261366,23.244867868452193,0.5522783914698949,0.8126807975734057,0.8457454535876369,0.6783173508893687,0.8680007883751143,0.03381555448997425,0.025885591665282173,0.02554086210300859,0.006439009040430223,0.022656375040138163,0.4062480711496352,0.4225536652802033,0.9310444369816888,0.9219794272723045,0.73779018369169,59169.47425109221,1.8366910676486385,12.36412031397657,0.005060505697583444,0.005060505697583444,0.005060505697583444,0.03570833868791761,0.007559968191524608,0.007682483895911678,0.008187760936145668,0.008187760936145668,0.034170519426720135,0.013258125560258297,0.007682483895911678,46.2551579286697,45.050943414721345,45.0013432552443,61.59603937441996,40.163439630641626,0.1817084153816923,0.17363990860186373,0.1727869010774515,0.1869556943919225,0.6052846850383119,0.4924935277322816,0.5266650010096834,0.7046947890964389,0.7046947890964389,0.7046947890964389,0.007421560338778688,0.7959234497987817,0.5799947926488772,0.5799947926488772,0.5799947926488772,0.007064866747634833,0.5455572198482249,48.07884707417694,140.79325702113664,140.79325702113664,140.79325702113664,37.91920612471452,140.79325702113664,35.89206469296064,45.1794619771241,45.52562386248547,2.4690245935260093,1.5832956348795812,-365772.67181184376,-500526.4317025344,-246829.84524180775,-635876.7654032089,-588611.8715588317,0.25083729937657584,0.09762042036353112,2.4414231780801137,1.0331017420021338,0.17792839448265238,0.04374423400308386,0.03264029574040964,0.021194131994672627,0.03952223237916,0.03805508285491839,26.854424458656197,84.43972890729725,0.37144622644746805,0.37144622644746805,0.37144622644746805,0.16988643688406835,0.5630292602582597,0.37144622644746805,0.06477083564631302,0.06477083564631302,0.06477083564631302,0.0980618887078444
