,Unnamed: 0,inst_tag,AGCD,BA_conifer,BA_trees,BA_pine,BA_cedar,BA_fir,BA_shrub,BA_oak,TreeStemD,TreeStemD_40,TreeStemD_60,TreeStemD_80,TreeStemD_100,ResproutD_oak,ResproutD_shrub,ShannonE,NPP,FailedPFTs,Pct_shrub_cover_canopy,Pct_shrub_cover,Combustible_fuel,Pct_conifer_cover_canopy,Pct_pine_cover_canopy,Pct_cedar_cover_canopy,Pct_fir_cover_canopy,Pct_oak_cover_canopy,Burned_area,Pct_high_severity_1700,Pct_high_severity_3500,case_number,case_num_inst_id,fates_recruit_seed_alloc_mature_0,fates_recruit_seed_alloc_mature_1,fates_recruit_seed_alloc_mature_2,fates_recruit_seed_alloc_mature_3,fates_recruit_seed_alloc_mature_4,fates_recruit_seed_dbh_repro_threshold_0,fates_recruit_seed_dbh_repro_threshold_1,fates_recruit_seed_dbh_repro_threshold_2,fates_recruit_seed_dbh_repro_threshold_4,fates_fire_bark_scaler_4,fates_fire_alpha_SH_0,fates_fire_alpha_SH_1,fates_fire_alpha_SH_2,fates_fire_alpha_SH_3,fates_fire_alpha_SH_4,fates_fire_drying_ratio_0,fates_fire_nignitions_0,fates_mort_bmort_0,fates_mort_bmort_1,fates_mort_bmort_2,fates_mort_bmort_3,fates_mort_bmort_4,fates_leaf_slatop_0,fates_leaf_slatop_1,fates_leaf_slatop_2,fates_leaf_slatop_3,fates_leaf_slatop_4,fates_leaf_vcmax25top_0,fates_leaf_vcmax25top_1,fates_leaf_vcmax25top_2,fates_leaf_vcmax25top_3,fates_leaf_vcmax25top_4,fates_fire_frac_resprout_3,fates_fire_frac_resprout_4,fates_frag_seed_decay_rate_0,fates_frag_seed_decay_rate_1,fates_frag_seed_decay_rate_2,fates_frag_seed_decay_rate_3,fates_frag_seed_decay_rate_4,fates_recruit_seed_germination_rate_0,fates_recruit_seed_germination_rate_1,fates_recruit_seed_germination_rate_2,fates_recruit_seed_germination_rate_3,fates_recruit_seed_germination_rate_4,fates_disturbance_germ_3,fates_turnover_branch_0,fates_turnover_branch_1,fates_turnover_branch_2,fates_turnover_branch_3,fates_turnover_branch_4,fates_turnover_leaf_0,fates_turnover_leaf_1,fates_turnover_leaf_2,fates_turnover_leaf_3,fates_turnover_leaf_4,fates_nonhydro_smpsc_0,fates_nonhydro_smpsc_1,fates_nonhydro_smpsc_2,fates_nonhydro_smpsc_3,fates_nonhydro_smpsc_4,fates_mort_hf_sm_threshold_0,fates_recruit_inter_patch_disp_frac_0,fates_frag_maxdecomp_0,fates_frag_maxdecomp_0.1,fates_frag_maxdecomp_0.2,fates_frag_maxdecomp_0.3,fates_alloc_storage_cushion_4,fates_grperc_3,fates_stoich_nitr_0,fates_stoich_nitr_1,fates_stoich_nitr_2,fates_stoich_nitr_3,fates_stoich_nitr_4,fates_mort_ip_size_senescence_3,fates_mort_ip_age_senescence_3,fates_allom_d2ca_coefficient_max_0,fates_allom_d2ca_coefficient_max_1,fates_allom_d2ca_coefficient_max_2,fates_allom_d2ca_coefficient_max_3,fates_allom_d2ca_coefficient_max_4,fates_allom_d2ca_coefficient_min_0,fates_allom_agb1_0,fates_allom_agb1_1,fates_allom_agb1_2,fates_allom_agb1_4,fates_mort_scalar_cstarvation_0,fates_mort_scalar_cstarvation_1,fates_mort_scalar_cstarvation_2,fates_mort_scalar_cstarvation_3,fates_mort_scalar_cstarvation_4,fates_mort_scalar_hydrfailure_0,fates_mort_scalar_hydrfailure_1,fates_mort_scalar_hydrfailure_2,fates_mort_scalar_hydrfailure_3,fates_mort_scalar_hydrfailure_4,promising
81,81,82,1.6987149715423584,0.0066324832914688,0.32657108,0.0,0.0040312815,0.0026012014,6.0240774,0.3199386,21.1159884929657,0.0001469366406325,0.0001382238590252,0.0,0.0,21.106318,0.00016964843,0.1011859541469367,1.0705188645943051,3,0.74989945,0.9991463,1.2474918,0.0021764832,0.00031097973,0.0015694263,0.0002960773,0.2328997,0.071,26.923076923076923,2.197802197802198,1,01_0082,0.1190419065472353,0.0832215239316716,0.1001289559118656,0.450537847636474,0.3496122997333191,22.834719497748605,22.834719497748605,22.834719497748605,20.918751735211263,0.0099780397931742,0.1794761507512287,0.2107242980813777,0.2107242980813777,0.1295300659445075,0.1871420448386137,66997.06903120103,2.770809718565572,0.0004178021298954,0.0004178021298954,0.0004178021298954,0.0702187470506889,0.0004178021298954,0.0107452624248599,0.0147197560348279,0.0147197560348279,0.0363577769299155,0.0116711492065146,42.41638208815737,38.15470071862105,36.09525098359023,76.03224148631445,47.26668271837738,0.3479190964734129,0.6762249393397437,0.7931481059446273,0.7931481059446273,0.7931481059446273,0.0057984894542114,0.6733437446305712,0.4582200979061817,0.4582200979061817,0.4582200979061817,0.0191267607613789,0.6913157520651079,88.11508342902621,130.41100335433995,130.41100335433995,130.41100335433995,22.65327917225516,130.41100335433995,3.612207986482061,5.093386739254789,8.087150131057832,2.6069207100252774,1.400706921757185,-291855.96005850646,-493164.2830717255,-222507.55437698943,-751610.6646666259,-534833.7958712684,0.1412650525446373,0.3001436420526745,0.6443883115791431,0.6443883115791431,0.6443883115791431,0.6443883115791431,1.4901049677725258,0.2231342967454692,0.0241907305238531,0.0231072075580483,0.0229966302587224,0.0475334206135257,0.0220149766321827,23.466413436957023,68.38044599437,0.3626823682167942,0.3626823682167942,0.3626823682167942,0.1458336784724699,1.434445745294422,0.3626823682167942,0.0714139590075633,0.0714139590075633,0.0714139590075633,0.101595985951058,0.4664409880491307,0.4664409880491307,0.4664409880491307,0.4664409880491307,0.4664409880491307,0.4757389590009932,0.4757389590009932,0.4757389590009932,0.4757389590009932,0.4757389590009932,False
82,82,83,0.7651807069778442,0.0027971776717095,0.3535253,1.3352435e-08,0.0,0.0027971643,0.38800213,0.35072812,28.852736577391624,0.0,0.0,0.0,0.0,245.34734,0.002693474,0.4396842628864498,0.5449939988579899,3,0.10185495,0.15933499,0.8010226,0.0011186422,0.00041453115,0.0003859199,0.00031819113,0.7780863,0.092,7.801418439716312,0.0,1,01_0083,0.3052629837858094,0.1669788968280854,0.0723983717011081,0.2770479848000178,0.3602430140172167,28.33481536762782,28.33481536762782,28.33481536762782,12.320014176980848,0.0195860965169907,0.2380340272354293,0.2478449669831903,0.2478449669831903,0.2259699366453214,0.2391268259653522,65721.90995185317,6.405208386045624,0.0010000102606832,0.0010000102606832,0.0010000102606832,0.018663355652455,0.0010000102606832,0.0134335530067243,0.0136633160642834,0.0136633160642834,0.0283821380349229,0.0148623599124262,41.559263493655145,36.58641754108385,35.5420939600202,85.23043066211444,44.12906252446123,0.3013381300932711,0.8403203486505476,0.7171655991037692,0.7171655991037692,0.7171655991037692,0.0072059175123933,0.6155816452752654,0.8680169217693616,0.8680169217693616,0.8680169217693616,0.0055457468724261,0.6772151108287184,55.47218266792472,58.02811973472154,58.02811973472154,58.02811973472154,19.53374313420894,58.02811973472154,3.22281252238372,3.6618317900728896,5.944278457531135,1.602354721054669,1.4058125670433397,-278627.59178541624,-383766.5012757869,-212965.03849462688,-717588.8414324041,-539843.2858844635,0.1952699473173215,0.0921470247852512,0.5532442021605214,0.5532442021605214,0.5532442021605214,0.5532442021605214,1.3876650083369322,0.3421945750044169,0.021415850460737,0.0197174864234577,0.0196478900835765,0.0337499102144292,0.0284134131964286,17.55619958539463,65.36288039825229,0.3162150591848514,0.3162150591848514,0.3162150591848514,0.2144547544030793,1.1167724500003835,0.3162150591848514,0.0684020843947803,0.0684020843947803,0.0684020843947803,0.1065198070993421,0.2809456894938995,0.2809456894938995,0.2809456894938995,0.2809456894938995,0.2809456894938995,0.299241032148132,0.299241032148132,0.299241032148132,0.299241032148132,0.299241032148132,False
83,83,84,8.093554496765137,26.83355938643217,26.833559,26.032228,0.80066144,0.0006686193,0.78410923,0.0,189.55357372760773,47.86649718880653,47.30252083390951,20.38866048678756,1.7000519915433276e-08,0.0,0.0,0.3645257021992195,1.0307394142046178,2,0.2568669,0.28230152,0.26377082,0.67212504,0.65659994,0.015213341,0.00031175124,0.00059571903,0.076,1.6129032258064515,0.0,1,01_0084,0.2147203163021356,0.082520911825087,0.1039122563429685,0.3195910800301074,0.3937812310020481,23.88731967908199,23.88731967908199,23.88731967908199,22.09567153473523,0.0089564475005271,0.1765378529202234,0.2083642692288648,0.2083642692288648,0.221108069090614,0.1125735316773904,45228.16264115375,4.11716137648892,0.0014545753212679,0.0014545753212679,0.0014545753212679,0.0683518593223949,0.0014545753212679,0.0130243951394296,0.0146954100625599,0.0146954100625599,0.0391562111781181,0.0090288521646791,58.28876748660751,39.845473642553145,35.33858458963525,72.72964143394287,28.044940682024645,0.1517510161432478,0.5530367360393663,0.5272781476600128,0.5272781476600128,0.5272781476600128,0.0074597220570444,0.9560112392898696,0.436148809168538,0.436148809168538,0.436148809168538,0.0166822677239179,0.3505893327823153,87.26120979598346,122.28983922598184,122.28983922598184,122.28983922598184,44.17849778791022,122.28983922598184,5.026577021989061,5.051438987135225,9.903586348948672,2.340129992598748,1.6696588858375845,-362127.345122463,-469886.0153129288,-152062.02598148736,-676527.618812273,-607069.9817242833,0.1175787003209474,0.1530987434919839,0.9276986565315604,0.9276986565315604,0.9276986565315604,0.9276986565315604,1.5985808600355145,0.0809914943486542,0.0191161510411921,0.0190390496349036,0.019030033543855,0.0527531229555101,0.0287718561566649,15.232051616929688,80.7207687661483,0.3915880316972224,0.3915880316972224,0.3915880316972224,0.1524895139346701,1.0728797068543527,0.3915880316972224,0.065913413439537,0.065913413439537,0.065913413439537,0.0911286677405571,0.5783671903469758,0.5783671903469758,0.5783671903469758,0.5783671903469758,0.5783671903469758,0.2070646444437538,0.2070646444437538,0.2070646444437538,0.2070646444437538,0.2070646444437538,True
84,84,85,1.4212921857833862,0.5871641042176634,2.4581394,0.17258684,0.38871986,0.025857449,0.77831304,1.8709751,156.9497212767601,0.4532757156994194,0.4490523861022666,0.4487089609028771,0.1528039865661412,43.08802,0.026584966,0.3706610510716875,0.9407108630625772,1,0.7093999,1.1101524,0.5281918,0.025585424,0.009190575,0.015163808,0.0012310408,0.26033854,0.078,1.1111111111111112,0.0,1,01_0085,0.2417849032999741,0.1381768922363087,0.2074225785802651,0.5002191632326687,0.2470766072191154,23.94115112052177,23.94115112052177,23.94115112052177,26.74940503237719,0.0197552398331857,0.1342746090822714,0.1425822283493108,0.1425822283493108,0.1989481221027865,0.1905675967595258,64369.91867834343,5.718942647306685,0.000762639592899,0.000762639592899,0.000762639592899,0.080284833406303,0.000762639592899,0.0152671237798533,0.0164803477786843,0.0164803477786843,0.0300102577152297,0.0153844919378374,43.75768482777087,41.61235429105686,36.17234756794131,75.72917480121076,45.036694221755226,0.2091568086262913,0.9642737116866572,0.557027642522111,0.557027642522111,0.557027642522111,0.0098194038613778,0.8085253762109657,0.9809494203061404,0.9809494203061404,0.9809494203061404,0.010199832652596,0.5344618329306551,55.711841504510815,87.07711206501888,87.07711206501888,87.07711206501888,20.15430713353668,87.07711206501888,4.082204572120788,4.157003643274699,9.054512131176937,1.4148611533823132,1.4979939871385897,-368457.5481899008,-457110.6746486802,-165164.69811400556,-740304.5915712425,-599847.1879252449,0.277843202368273,0.2925423904551574,1.0432693885818682,1.0432693885818682,1.0432693885818682,1.0432693885818682,1.5157907935906412,0.2793856239691046,0.0226007559381592,0.0194237412853352,0.0191596618760567,0.0312825290516904,0.0292440410233174,27.8168484018732,66.57845357218412,0.3578383848452632,0.3578383848452632,0.3578383848452632,0.2496269638962254,0.9391878724066716,0.3578383848452632,0.0680415145556868,0.0680415145556868,0.0680415145556868,0.0893987262453188,0.5026181646233235,0.5026181646233235,0.5026181646233235,0.5026181646233235,0.5026181646233235,0.241208529478677,0.241208529478677,0.241208529478677,0.241208529478677,0.241208529478677,False
85,85,86,4.092051982879639,8.748240070417523,8.7482395,7.901823,0.6700014,0.1764158,0.0,0.0,103.84245775640012,10.313853854313493,10.227737948298454,10.214905487373471,0.0947549870033981,0.0,0.0,0.1466225740945106,0.7091084320052232,2,0.00024264204,0.00024903077,0.9769869,0.7794645,0.7504215,0.024460888,0.0045820684,0.0006373636,0.07,32.0,4.0,1,01_0086,0.3717201918363997,0.0568817214499285,0.2988064877126358,0.2730274066045766,0.364726129247375,25.21180443504089,25.21180443504089,25.21180443504089,13.964966495108786,0.0179855602717075,0.1210562907686115,0.1329047114167802,0.1329047114167802,0.2237291068173814,0.1568175925089852,50471.66418129934,2.15710998821836,0.000477597963339,0.000477597963339,0.000477597963339,0.0852866702683826,0.000477597963339,0.0146268327717428,0.0147101305711873,0.0147101305711873,0.0097488226208061,0.0102504753964507,45.592893044876405,41.35291723244003,41.240203711387146,52.35226133273083,30.112638519689668,0.5053605987321248,0.8793231040904488,0.7503367860162481,0.7503367860162481,0.7503367860162481,0.0099413847024018,0.8834928973496912,0.832746708265415,0.832746708265415,0.832746708265415,0.0190074430047971,0.4939446818632533,64.43711434792348,68.99073470871683,68.99073470871683,68.99073470871683,14.64350320804914,68.99073470871683,3.001601577769933,3.482602442151442,7.866333761361046,1.3942309149748424,1.2531308307039175,-334152.35859407496,-405028.3562125876,-139035.99697699508,-636252.7737393414,-570128.1987020567,0.0353073136570408,0.1042051921250626,0.4127852652588746,0.4127852652588746,0.4127852652588746,0.4127852652588746,1.732562495273355,0.2273634255642889,0.0213956116651816,0.0212201236526589,0.0207449942039913,0.0398177125809492,0.0291763811585298,21.04257323803391,71.76896730980882,0.4381090041561792,0.4381090041561792,0.4381090041561792,0.1444572958040255,1.2216885208347503,0.4381090041561792,0.0686961729895502,0.0686961729895502,0.0686961729895502,0.0928544979712862,0.5840140242726498,0.5840140242726498,0.5840140242726498,0.5840140242726498,0.5840140242726498,0.4312921905033215,0.4312921905033215,0.4312921905033215,0.4312921905033215,0.4312921905033215,False
86,86,87,12.746076583862305,43.527097441256046,43.527115,42.77311,0.72446907,0.029519672,0.0,1.9096913e-05,263.9456838369369,227.750726044178,1.1748255928978324,0.4940785220242105,0.0,1.52516,0.0,0.0575000219987947,0.8445410962565347,3,0.00020096949,0.0002021752,0.16468602,0.9719203,0.9577586,0.013449866,0.0007118651,0.0020717082,0.067,0.0,0.0,1,01_0087,0.1797202344450209,0.1777678739922963,0.1556336842069153,0.2257944207484223,0.2879028232933591,12.235884063449648,12.235884063449648,12.235884063449648,25.364287682854293,0.014372109912022,0.1263800728828366,0.2180919632787848,0.2180919632787848,0.1180044399329112,0.1947199787911431,50689.479073255134,4.112237989309845,0.000512203324425,0.000512203324425,0.000512203324425,0.047109598256422,0.000512203324425,0.0128666371125893,0.0142969486818928,0.0142969486818928,0.0091555183295958,0.0155203075873619,52.41921058722474,41.797812667934544,38.17712479468883,51.88071327213648,34.63536609841184,0.5336786584846699,0.6393518511767675,0.6387324650671007,0.6387324650671007,0.6387324650671007,0.0079449558579384,0.8948989297092789,0.8631015247522529,0.8631015247522529,0.8631015247522529,0.0071033661369633,0.4198864360380142,90.00954520136618,135.28707580303683,135.28707580303683,135.28707580303683,48.47918075807215,135.28707580303683,5.438118457636708,5.43898839953278,7.037328480236949,1.7480184604005735,1.347105301298831,-342318.13533978414,-410411.3372386801,-245073.9303962644,-746039.3543369996,-620854.9857517339,0.0553179723728725,0.0507542288905436,1.076192342592445,1.076192342592445,1.076192342592445,1.076192342592445,1.7636554763665906,0.3217940731474434,0.0228082190316147,0.0214518374228958,0.0199818647579216,0.041126365893181,0.0357111135357851,10.925474560705023,51.13058301467046,0.333498070940078,0.333498070940078,0.333498070940078,0.2435749629859911,0.7473193097056063,0.333498070940078,0.0733091215301979,0.0733091215301979,0.0733091215301979,0.0853648477324201,0.5236071786588057,0.5236071786588057,0.5236071786588057,0.5236071786588057,0.5236071786588057,0.3459231258214927,0.3459231258214927,0.3459231258214927,0.3459231258214927,0.3459231258214927,False
87,87,88,1.390270709991455,2.7802411932498217,3.3849478,0.0,1.5617586,1.218482,0.0,0.60470724,63.80281411111355,7.844967767596245,3.319050301797688,2.0647255587391555,0.0,165.20924,0.0,0.6222282795157384,0.4439696091083078,2,3.3698812e-05,5.1944862e-05,0.2297011,0.050094537,4.243431e-06,0.034140177,0.01595012,0.9264194,0.049,0.0,0.0,1,01_0088,0.1488913044105867,0.082918799342884,0.1159823342875861,0.4853752748772708,0.3582794785081321,19.337404953489923,19.337404953489923,19.337404953489923,12.534231431204246,0.0162620136138952,0.1074203755061677,0.1427659565279022,0.1427659565279022,0.1799893590805882,0.1010871280134385,67297.74277345638,6.363933631838369,0.0013194031058563,0.0013194031058563,0.0013194031058563,0.0830920411902114,0.0013194031058563,0.007161978986895,0.0110507212198796,0.0110507212198796,0.010251194713873,0.0105983917811062,42.16351919629573,40.43033386252149,38.465913609044485,47.75278752958756,50.25839452116084,0.0880434575307027,0.9846751649653608,0.6109669174848236,0.6109669174848236,0.6109669174848236,0.0074791988384128,0.6859654398850017,0.5261845893081242,0.5261845893081242,0.5261845893081242,0.0158440514935054,0.5700122043075575,44.10337192643849,85.07961762335451,85.07961762335451,85.07961762335451,29.0222205939546,85.07961762335451,3.622851053938126,5.42729707262338,8.894137905001156,2.067205364576863,1.373466850891799,-256022.65977896567,-466710.4456681207,-126459.84921898862,-684845.7928035142,-554133.1811328927,0.145863794687517,0.2867247952069891,1.0098874224712515,1.0098874224712515,1.0098874224712515,1.0098874224712515,1.5302033493463707,0.1590566495645018,0.0221497089440202,0.0218412298363077,0.0208760303267177,0.0415548303076132,0.0333847203808698,17.961229148806495,56.25765683415042,0.3114087299669106,0.3114087299669106,0.3114087299669106,0.2463636269757879,1.2387270319879635,0.3114087299669106,0.0648147061665797,0.0648147061665797,0.0648147061665797,0.1053141928688217,0.2129980563348273,0.2129980563348273,0.2129980563348273,0.2129980563348273,0.2129980563348273,0.2205996584559167,0.2205996584559167,0.2205996584559167,0.2205996584559167,0.2205996584559167,False
88,88,89,3.641664743423462,8.485139696858823,8.48519,8.456371,0.008725734,0.020041684,0.039631996,5.1972962e-05,218.38299930095675,6.502870237454772,6.500935414806008,6.477738497778773,0.1470297593186842,22.640928,1.2966204e-05,0.4335942071439603,0.7121169985850884,4,0.31859815,0.41875127,0.48085737,0.5040891,0.50068164,0.0020929973,0.0013144555,0.0156080695,0.082,6.875000000000001,0.0,1,01_0089,0.3142090581025168,0.2462602643550208,0.2492882463669913,0.3383107341522777,0.2863263343568059,27.975932812995666,27.975932812995666,27.975932812995666,23.110448266359874,0.0127515092261532,0.1920512162100005,0.2314119973498933,0.2314119973498933,0.1895286848567181,0.179522108065953,44013.89268508057,5.752705984755628,0.0018407440729853,0.0018407440729853,0.0018407440729853,0.059308424744423,0.0018407440729853,0.0143651370350079,0.0146344398182044,0.0146344398182044,0.023710273506457,0.0144463018829698,57.77545239280037,40.38660837862746,39.732964676453655,57.80974471764736,40.31433799889992,0.4703421307072554,0.8848292120154222,0.8931917622347579,0.8931917622347579,0.8931917622347579,0.0092075169391321,0.574610381299786,0.4056858109677449,0.4056858109677449,0.4056858109677449,0.0083716901488448,0.5950572892294324,72.57186351370207,119.90475021224243,119.90475021224243,119.90475021224243,49.76141439968509,119.90475021224243,4.7795263271273525,5.390877433938132,7.350637156734969,1.4689714664916855,1.5152864518962432,-299163.27147838165,-502087.8475875745,-200365.46004171047,-640510.6006189806,-516271.8973579458,0.0081559467339607,0.0699536559932094,0.5187800362322545,0.5187800362322545,0.5187800362322545,0.5187800362322545,1.230533887161842,0.2591486015152602,0.023755218114408,0.0214795026629375,0.0205456351891052,0.0486755697050485,0.0397517449089353,14.24758819579511,53.29054027860024,0.4315407769294885,0.4315407769294885,0.4315407769294885,0.2303843053036118,0.9057754930004348,0.4315407769294885,0.0774493311004302,0.0774493311004302,0.0774493311004302,0.0997711413276274,0.3845552201047285,0.3845552201047285,0.3845552201047285,0.3845552201047285,0.3845552201047285,0.3355935134867448,0.3355935134867448,0.3355935134867448,0.3355935134867448,0.3355935134867448,False
89,89,90,1.12942636013031,0.0131452463847381,0.013153942,0.0012750557,0.011030351,0.000839839,6.956252,8.696254e-06,0.4986301064491272,0.000588389568179,1.0569369823798525e-05,0.0,0.0,0.05112378,0.027573178,0.0074965176058067,0.9051192392064422,4,0.9448426,1.0939115,0.6799654,0.0018639202,0.0004083228,0.0012647986,0.00019079885,0.0013615551,0.117,17.177914110429448,1.2269938650306749,1,01_0090,0.261723716827647,0.0511599816103774,0.0502098274919666,0.4510399058809397,0.3046714968153022,12.05465138263937,12.05465138263937,12.05465138263937,28.82008361370472,0.0080099551633807,0.2062924597188192,0.2251158131744816,0.2251158131744816,0.1820813396027586,0.149288508432508,52992.05123859432,4.95805022028175,0.0017034416400305,0.0017034416400305,0.0017034416400305,0.0738293052517431,0.0017034416400305,0.008775143051322,0.0109027239355097,0.0109027239355097,0.0476810590301173,0.0119723324836135,58.98265994548629,56.437840339030686,51.23544702772139,45.89269804566933,32.39101789842104,0.4826682055594101,0.5141323992717209,0.8526042950754447,0.8526042950754447,0.8526042950754447,0.0069634005816283,0.918736291846206,0.9779133878813536,0.9779133878813536,0.9779133878813536,0.0108204758874477,0.4590782915199141,50.3883501044904,121.13795992325748,121.13795992325748,121.13795992325748,28.60562455484612,121.13795992325748,4.6065986058584585,5.086334464029132,5.189031926797626,1.4488836081051306,1.4670173592278632,-254934.2942926861,-384589.0522345528,-210376.7962918568,-706044.9449664415,-530488.8880218568,0.2559507051024911,0.0357878220595094,0.7057453808752305,0.7057453808752305,0.7057453808752305,0.7057453808752305,1.3476400569925635,0.2431969202086717,0.021364449699015,0.0190866934490795,0.0190653302996947,0.0311132003278057,0.0261162249116495,29.775742178423467,88.32002666162053,0.3133011913287802,0.3133011913287802,0.3133011913287802,0.2355505509414026,1.3545572023553931,0.3133011913287802,0.0678100312201978,0.0678100312201978,0.0678100312201978,0.0861932990059379,0.3405454376660938,0.3405454376660938,0.3405454376660938,0.3405454376660938,0.3405454376660938,0.2076338384712975,0.2076338384712975,0.2076338384712975,0.2076338384712975,0.2076338384712975,False
90,90,91,5.075125217437744,17.677659634500742,17.678196,1.5759579,15.805027,0.29667538,0.0,0.00053588743,330.6638076901436,24.57101596519351,4.840231558773667,1.3512306031771004,0.1673854239925276,0.5686013,0.0,0.2642386018825585,0.7597345979206693,2,0.00035062878,0.00064196094,0.4953133,0.8606084,0.11494196,0.73765755,0.008008913,0.007812985,0.021,21.09375,0.0,1,01_0091,0.188627525510288,0.1306676921934245,0.05247609905998,0.4577960443298885,0.1101272450552654,17.881585150496793,17.881585150496793,17.881585150496793,10.680281270696328,0.0105363284126797,0.1943387853178864,0.2255149520273417,0.2255149520273417,0.1103707257842439,0.1624643074702199,68264.92566816624,1.486499807675789,0.0006998684560213,0.0006998684560213,0.0006998684560213,0.092443283007165,0.0006998684560213,0.0146849564116932,0.0166455603531268,0.0166455603531268,0.0187957634990695,0.0144486458652134,42.73896352413318,41.26528662204302,39.72666401051839,70.82488685260124,25.731900435852346,0.4488516623687577,0.672099399440216,0.6217534289063762,0.6217534289063762,0.6217534289063762,0.0098023214786616,0.7255104539950924,0.5838339470532452,0.5838339470532452,0.5838339470532452,0.0178786857209044,0.5676823561716229,99.34929127518664,108.63060484530334,108.63060484530334,108.63060484530334,2.533857529785505,108.63060484530334,3.809240580250972,4.412846076450868,6.04990704619851,1.93534684333996,1.3436773330490217,-333506.0663480315,-435127.6489517935,-137628.32583144231,-713638.9758272854,-546158.789631941,0.0503250673497824,0.0481938206970854,0.448450385324584,0.448450385324584,0.448450385324584,0.448450385324584,1.7388473618817142,0.2713482455087721,0.023411143611551,0.0220962270026197,0.0198964533239046,0.047207639775114,0.0370380498360535,17.507323500670307,81.30170055169629,0.3492608387124826,0.3492608387124826,0.3492608387124826,0.203666597086708,1.4553975476146892,0.3492608387124826,0.0751126406640079,0.0751126406640079,0.0751126406640079,0.0936800181551968,0.3859906704997298,0.3859906704997298,0.3859906704997298,0.3859906704997298,0.3859906704997298,0.3226006726384949,0.3226006726384949,0.3226006726384949,0.3226006726384949,0.3226006726384949,False
91,91,92,9.300186157226562,33.712510485202074,33.712513,0.482752,32.284195,0.94556546,0.0,0.0,519.7660624980927,102.98924520611764,6.55966461636126,6.235860055312514,0.0,0.10738233,0.0,0.1286333038969726,0.7932332328266511,2,0.00022701283,0.00026628506,0.2539488,0.8815086,0.018787056,0.8440955,0.018625965,0.0023894326,0.009,0.0,0.0,1,01_0092,0.1963021258854222,0.1219769526343682,0.1066454336410157,0.5023620041234584,0.3117976405459015,18.35518233502272,18.35518233502272,18.35518233502272,11.496169033364254,0.017854835216482,0.1795831223731604,0.2097306847985895,0.2097306847985895,0.2102494298493089,0.2402280133856321,58013.52202364585,0.7349380067784759,0.0016094688175796,0.0016094688175796,0.0016094688175796,0.0431227466477574,0.0016094688175796,0.0101191826493976,0.015065823719822,0.015065823719822,0.0086175080318327,0.0112220476559893,50.15078310554671,41.25964464830002,35.24491865052535,60.33520707548338,26.048458283219617,0.5393361473887619,0.5858282923536532,0.6046707530502804,0.6046707530502804,0.6046707530502804,0.0059752825868577,0.571641760369778,0.7747672562426311,0.7747672562426311,0.7747672562426311,0.0130310417975549,0.4870688881720805,13.254149557461222,114.3463942937955,114.3463942937955,114.3463942937955,31.9636038942196,114.3463942937955,4.390706823168944,5.0843333293009545,7.844966356058647,1.288794249376908,1.4489013002175457,-359441.20566153975,-410613.7124437365,-238865.3744319453,-639067.916664545,-621826.5252203667,0.0700841770457706,0.1098110366526317,0.7898611015909032,0.7898611015909032,0.7898611015909032,0.7898611015909032,1.7798566766940147,0.1149605007761939,0.0223371007994854,0.0206942343436679,0.0197864192389406,0.0206888279422557,0.0243812414246868,10.564914056425446,67.94568461685232,0.3053756594889756,0.3053756594889756,0.3053756594889756,0.2326713772509235,0.895174643627466,0.3053756594889756,0.0813531642593378,0.0813531642593378,0.0813531642593378,0.0955576383803334,0.3070595307000661,0.3070595307000661,0.3070595307000661,0.3070595307000661,0.3070595307000661,0.4899914801995669,0.4899914801995669,0.4899914801995669,0.4899914801995669,0.4899914801995669,False
