,inst_tag,AGCD,BA_conifer,BA_trees,BA_pine,BA_cedar,BA_fir,BA_shrub,BA_oak,TreeStemD,TreeStemD_40,TreeStemD_60,TreeStemD_80,TreeStemD_100,ResproutD_oak,ResproutD_shrub,ShannonE,NPP,FailedPFTs,Pct_shrub_cover_canopy,Pct_shrub_cover,Combustible_fuel,Pct_conifer_cover_canopy,Pct_pine_cover_canopy,Pct_cedar_cover_canopy,Pct_fir_cover_canopy,Pct_oak_cover_canopy,Burned_area,Pct_high_severity_1700,Pct_high_severity_3500,case_number,case_num_inst_id,fates_recruit_seed_alloc_mature_0,fates_recruit_seed_alloc_mature_1,fates_recruit_seed_alloc_mature_2,fates_recruit_seed_alloc_mature_3,fates_recruit_seed_alloc_mature_4,fates_recruit_seed_dbh_repro_threshold_0,fates_recruit_seed_dbh_repro_threshold_1,fates_recruit_seed_dbh_repro_threshold_2,fates_recruit_seed_dbh_repro_threshold_4,fates_fire_bark_scaler_4,fates_fire_alpha_SH_0,fates_fire_alpha_SH_1,fates_fire_alpha_SH_2,fates_fire_alpha_SH_3,fates_fire_alpha_SH_4,fates_fire_drying_ratio_0,fates_fire_nignitions_0,fates_mort_bmort_0,fates_mort_bmort_1,fates_mort_bmort_2,fates_mort_bmort_3,fates_mort_bmort_4,fates_leaf_slatop_0,fates_leaf_slatop_1,fates_leaf_slatop_2,fates_leaf_slatop_3,fates_leaf_slatop_4,fates_leaf_vcmax25top_0,fates_leaf_vcmax25top_1,fates_leaf_vcmax25top_2,fates_leaf_vcmax25top_3,fates_leaf_vcmax25top_4,fates_fire_frac_resprout_3,fates_fire_frac_resprout_4,fates_frag_seed_decay_rate_0,fates_frag_seed_decay_rate_1,fates_frag_seed_decay_rate_2,fates_frag_seed_decay_rate_3,fates_frag_seed_decay_rate_4,fates_recruit_seed_germination_rate_0,fates_recruit_seed_germination_rate_1,fates_recruit_seed_germination_rate_2,fates_recruit_seed_germination_rate_3,fates_recruit_seed_germination_rate_4,fates_disturbance_germ_3,fates_turnover_branch_0,fates_turnover_branch_1,fates_turnover_branch_2,fates_turnover_branch_3,fates_turnover_branch_4,fates_turnover_leaf_0,fates_turnover_leaf_1,fates_turnover_leaf_2,fates_turnover_leaf_3,fates_turnover_leaf_4,fates_nonhydro_smpsc_0,fates_nonhydro_smpsc_1,fates_nonhydro_smpsc_2,fates_nonhydro_smpsc_3,fates_nonhydro_smpsc_4,fates_mort_hf_sm_threshold_0,fates_recruit_inter_patch_disp_frac_0,fates_frag_maxdecomp_0,fates_frag_maxdecomp_0,fates_frag_maxdecomp_0,fates_frag_maxdecomp_0,fates_alloc_storage_cushion_4,fates_grperc_3,fates_stoich_nitr_0,fates_stoich_nitr_1,fates_stoich_nitr_2,fates_stoich_nitr_3,fates_stoich_nitr_4,fates_mort_ip_size_senescence_3,fates_mort_ip_age_senescence_3,fates_allom_d2ca_coefficient_max_0,fates_allom_d2ca_coefficient_max_1,fates_allom_d2ca_coefficient_max_2,fates_allom_d2ca_coefficient_max_3,fates_allom_d2ca_coefficient_max_4,fates_allom_d2ca_coefficient_min_0,fates_allom_agb1_0,fates_allom_agb1_1,fates_allom_agb1_2,fates_allom_agb1_4,fates_mort_scalar_cstarvation_0,fates_mort_scalar_cstarvation_1,fates_mort_scalar_cstarvation_2,fates_mort_scalar_cstarvation_3,fates_mort_scalar_cstarvation_4,fates_mort_scalar_hydrfailure_0,fates_mort_scalar_hydrfailure_1,fates_mort_scalar_hydrfailure_2,fates_mort_scalar_hydrfailure_3,fates_mort_scalar_hydrfailure_4
37,0038,5.205483913421631,18.024295568466187,18.083292,0.0,12.800663,5.2236304,0.0,0.058998674,256.74253702163696,39.01353338733316,12.513285037130116,12.283800169825554,2.3353943778836594e-06,15.039591,0.0,0.3924754890474866,0.6314322801586059,3,3.5022552e-08,1.3249398e-05,0.27771366,0.8828235,3.7264651e-06,0.79323363,0.089586124,0.117176406,0.042,0.0,0.0,01,01_0038,0.17809518640835717,0.17571163137157864,0.16045909091104618,0.3339881474583127,0.28226954222453504,24.220751048579825,24.220751048579825,24.220751048579825,12.580208076470653,0.011446501446555915,0.15895915623529933,0.16965093510914822,0.16965093510914822,0.20333616541393784,0.1128773225909728,61009.89599366214,5.802242340634372,0.0004517192394167716,0.0004517192394167716,0.0004517192394167716,0.013388477477750028,0.0004517192394167716,0.0077507962148692855,0.012417421719275155,0.012417421719275155,0.010513356483537066,0.014850447307275916,38.48307372684752,35.03947968390235,35.00061345526439,61.68356404574794,25.380269857116115,0.22668704730219735,0.775287797620553,0.7912284643905653,0.7912284643905653,0.7912284643905653,0.008124844232488054,0.6208289448513343,0.8404931838561662,0.8404931838561662,0.8404931838561662,0.011479423959300482,0.5794774600544348,66.44290317062548,79.18227144703914,79.18227144703914,79.18227144703914,36.57976007698474,79.18227144703914,5.054631296433465,5.1277626975587385,6.840437765358517,1.7952890193701463,1.6002839698867244,-295241.55774277606,-418912.19383478945,-153150.73489940193,-714578.8368849758,-550852.6281963184,0.06832451827339452,0.16502163652071197,0.7509706613523168,0.7509706613523168,0.7509706613523168,0.7509706613523168,1.0084952882809026,0.3062987809388696,0.024169092229768346,0.020245996618064775,0.019120444008129796,0.054099511489103705,0.028594197888598252,11.089178346593876,87.1475655839133,0.44268556743928755,0.44268556743928755,0.44268556743928755,0.20229371400829965,1.2931927468597595,0.44268556743928755,0.06898501911180524,0.06898501911180524,0.06898501911180524,0.09620607522140348,0.23673701407797393,0.23673701407797393,0.23673701407797393,0.23673701407797393,0.23673701407797393,0.5071560822077523,0.5071560822077523,0.5071560822077523,0.5071560822077523,0.5071560822077523
38,0039,4.599099636077881,22.08444988355041,22.099518,20.142406,1.9380589,0.003980614,0.0,0.01507246,912.226215004921,14.30025207810104,1.3449849211610854,0.091919155238429,0.0115329851269052,0.36648676,0.0,0.1984285728504618,0.9144584223292896,3,0.0006246043,0.00081199507,0.57493913,0.8157261,0.7682003,0.04730969,0.0002161158,0.00969729,0.012,23.214285714285715,0.8928571428571428,01,01_0039,0.17422866584702124,0.11023385535272409,0.0632307748531715,0.3225599992535929,0.3835389176250581,16.338327196458902,16.338327196458902,16.338327196458902,13.627553435337905,0.014996888189363433,0.24446770881128335,0.24942756567926808,0.24942756567926808,0.2279164634227125,0.2065984842492744,69834.79827278618,0.8353066188360063,0.001204457054308394,0.001204457054308394,0.001204457054308394,0.057010185103237535,0.001204457054308394,0.015949297699767048,0.016897616974135322,0.016897616974135322,0.04439288045011368,0.013107219977887356,60.58326621875756,45.961582215730445,45.802501389737685,61.203142885902295,35.30508119191663,0.5444734736153806,0.5419797162843996,0.7268544660327447,0.7268544660327447,0.7268544660327447,0.00954065717025633,0.7424721033672642,0.5088867782656051,0.5088867782656051,0.5088867782656051,0.01541769663533005,0.3836157203962036,11.803662413924062,75.91655900877187,75.91655900877187,75.91655900877187,7.617364807657822,75.91655900877187,4.74828430568535,4.799276491475242,8.234423538361714,1.9988271093835743,1.3213363503535436,-364464.5113054926,-418324.6006984346,-179019.1471320787,-658302.6879502124,-551921.4887803574,0.27962715918892883,0.31761985876046767,0.6085208432974083,0.6085208432974083,0.6085208432974083,0.6085208432974083,1.2917427596404645,0.3352741530427593,0.024828819705188156,0.02206334884324779,0.02073008522344653,0.05028219929025973,0.023677884122470447,29.834840585309994,55.35556537343286,0.2943416538189075,0.2943416538189075,0.2943416538189075,0.1801293735209384,0.7288127783113564,0.2943416538189075,0.06521464620889672,0.06521464620889672,0.06521464620889672,0.08565696798970328,0.5234373171133968,0.5234373171133968,0.5234373171133968,0.5234373171133968,0.5234373171133968,0.43209277278962527,0.43209277278962527,0.43209277278962527,0.43209277278962527,0.43209277278962527
39,0040,1.6105128526687622,0.8245073695434257,0.8713029,0.3963216,0.3400577,0.08812809,7.379345,0.04679552,17.035603523254395,1.3580478844232855,0.2880666215787641,0.0319426385431143,0.000949307832343,2.7342353,0.033631332,0.1639702039621683,0.7963165850242149,2,0.930678,1.0161244,0.802135,0.03787642,0.019682847,0.015365527,0.002828046,0.02867661,0.06,9.16030534351145,0.0,01,01_0040,0.23520520802426448,0.07295630552032309,0.1919979706533386,0.2503856061163324,0.3942149071097638,26.635651800193443,26.635651800193443,26.635651800193443,25.787848927486948,0.008393060723871332,0.20071883503372157,0.23027232708674725,0.23027232708674725,0.24498289022998407,0.2156931865162309,68985.8556424049,3.7461332842719344,0.0014928802882207153,0.0014928802882207153,0.0014928802882207153,0.011904363992406188,0.0014928802882207153,0.01642953362288511,0.01690051367355299,0.01690051367355299,0.019373721722890112,0.011446816429995916,45.00319666664574,43.29280960286492,36.80650350741776,51.621189753242376,50.808141092250146,0.5561473097612394,0.6949455630133945,0.7902168580694136,0.7902168580694136,0.7902168580694136,0.009445521016090155,0.7672413571855912,0.37118245498494035,0.37118245498494035,0.37118245498494035,0.018439040210549835,0.3159467352488012,56.637388794773926,60.81150190652201,60.81150190652201,60.81150190652201,13.559039419565899,60.81150190652201,3.1570821548040544,5.325778372100029,5.634470168162634,2.2096804819624016,1.3297278365061693,-361913.84285451693,-389197.47601102985,-209624.4725898803,-696304.9677955159,-614545.9076589458,0.12323297670191082,0.035637244074946575,0.5345665151218035,0.5345665151218035,0.5345665151218035,0.5345665151218035,1.0149253867597525,0.15178557896062345,0.02192807040934158,0.019832783714926118,0.019269682331448785,0.026470899011354063,0.04387912345838381,25.858223525642735,64.53993423460061,0.33259924552354797,0.33259924552354797,0.33259924552354797,0.21646692669749643,1.2550527029658736,0.33259924552354797,0.07561701057748288,0.07561701057748288,0.07561701057748288,0.11076488364676586,0.4007930251802318,0.4007930251802318,0.4007930251802318,0.4007930251802318,0.4007930251802318,0.508750972040191,0.508750972040191,0.508750972040191,0.508750972040191,0.508750972040191
40,0041,23.31775665283203,63.989050686359406,63.98906,20.160862,43.73672,0.091475934,0.11503354,0.0,178.57547849416733,167.58646816015244,165.82868993282318,0.001218888172616,0.0004135188191867,0.0,0.0,0.4018396122052538,1.1514648005004346,2,0.003960283,0.005301055,0.3013208,0.9943961,0.3183243,0.67425287,0.0018188852,0.00019822811,0.031,0.0,0.0,01,01_0041,0.24332869592701487,0.22068791685816333,0.22994893122712132,0.21235686625380398,0.23143509791358902,24.580494130457033,24.580494130457033,24.580494130457033,28.781122981687673,0.014983951559237799,0.10901160106277578,0.11110354256588549,0.11110354256588549,0.2301571560454831,0.10519683344287582,67244.1168283564,2.591309380526978,0.00046562088331222597,0.00046562088331222597,0.00046562088331222597,0.009454719956698365,0.00046562088331222597,0.016877479699529623,0.01697179554288525,0.01697179554288525,0.050803995383315724,0.010839091143618834,60.86671246560441,60.471832938932856,37.20599814838757,79.55951416985448,30.644757088465965,0.46385675853978375,0.8735935150390215,0.8225534274320125,0.8225534274320125,0.8225534274320125,0.00829351141100291,0.6889803337094159,0.7807267045228659,0.7807267045228659,0.7807267045228659,0.009359627133559069,0.5023369490999461,71.346479471039,94.11577841059452,94.11577841059452,94.11577841059452,12.10525335590101,94.11577841059452,4.815180114058688,5.12605285329773,6.750556668618492,2.4178241851196733,1.3561293908335876,-252981.4279967291,-452386.166231217,-181360.81858313718,-656849.0909991588,-609427.1048216096,0.057377256330806495,0.12638184865762653,0.8599580988617728,0.8599580988617728,0.8599580988617728,0.8599580988617728,1.7678729062089105,0.08487642081261515,0.02109101365030203,0.020878634637628832,0.02008504116099429,0.046187520033108415,0.03704621961870663,23.86473818438437,74.87501257201502,0.32973752507260845,0.32973752507260845,0.32973752507260845,0.1714362342223446,1.376680878732563,0.32973752507260845,0.07364401747458894,0.07364401747458894,0.07364401747458894,0.11065175303962826,0.507530314908258,0.507530314908258,0.507530314908258,0.507530314908258,0.507530314908258,0.46986562535322624,0.46986562535322624,0.46986562535322624,0.46986562535322624,0.46986562535322624
41,0042,1.1806625127792358,1.135916172643192,3.2681324,0.055788755,0.93855757,0.14156994,0.0,2.1322162,150.04782006144524,0.9852695802692324,0.8454845374217257,0.7276030373759568,0.0,16.43083,0.0,0.522579912324785,0.376332123991574,2,0.0005761773,0.0006195255,0.19070631,0.051118515,0.010470471,0.035315394,0.005332648,0.39391547,0.048,3.0303030303030303,0.0,01,01_0042,0.1595675297970574,0.05031388669281782,0.11145873695995068,0.3626616726517734,0.228820531947554,20.926732959775393,20.926732959775393,20.926732959775393,26.182353441154298,0.012092807426908731,0.2361395067514436,0.23913910249293407,0.23913910249293407,0.1919724534395446,0.21708406403888547,65654.55129459928,5.6721404612989526,0.00044358629736524516,0.00044358629736524516,0.00044358629736524516,0.04185567893184997,0.00044358629736524516,0.012763193296631168,0.015134718613291367,0.015134718613291367,0.008220091416765623,0.010909465967546881,44.562237478832174,42.501452605168915,42.149279003465885,70.66373722522141,56.79790690591735,0.16364067794751924,0.5011518683859038,0.8566713060832616,0.8566713060832616,0.8566713060832616,0.006643106708139131,0.5797861461426712,0.4939251184247339,0.4939251184247339,0.4939251184247339,0.019916957585060183,0.3801446722789557,14.476583763312904,83.21675134920022,83.21675134920022,83.21675134920022,15.811434371531565,83.21675134920022,5.472385753013356,5.49997659145119,8.146253929669484,1.3964984001825342,1.7241481337459832,-371468.3303045418,-485072.7584277299,-239645.1366293938,-748109.7052364814,-577634.9007510752,0.14464101502545973,0.22192123644114653,0.5295643493637417,0.5295643493637417,0.5295643493637417,0.5295643493637417,1.1359573763940802,0.21397105818297144,0.024259051115174398,0.0194849865010697,0.019348227619133834,0.054445520092176736,0.034392798383634286,23.08862298788258,85.28277107485007,0.3273650016985455,0.3273650016985455,0.3273650016985455,0.2525610601451855,0.7171362141794987,0.3273650016985455,0.08074816953287361,0.08074816953287361,0.08074816953287361,0.10898923344735054,0.40506106917460116,0.40506106917460116,0.40506106917460116,0.40506106917460116,0.40506106917460116,0.4408086128526354,0.4408086128526354,0.4408086128526354,0.4408086128526354,0.4408086128526354
42,0043,1.3226332664489746,3.122901715002513e-05,0.0023801546,2.446527e-05,5.1205097e-06,1.6432394e-06,7.8890433,0.0023489255,0.2132356166839599,0.0,0.0,0.0,0.0,1.0395418,0.004796805,0.0030938884601654,1.353051533726557,4,0.91044146,1.2857277,0.61152947,0.00037181738,0.00019468198,0.00013096485,4.6170564e-05,0.0032034472,0.141,29.78723404255319,2.8368794326241136,01,01_0043,0.3211001392594972,0.11080457709292088,0.23208732454073722,0.40473214723174245,0.2195458474126069,18.230883081198833,18.230883081198833,18.230883081198833,28.048424289630145,0.016165801703528163,0.10544556222889287,0.22815899930707856,0.22815899930707856,0.16285961538344976,0.18038219599027938,56222.655313976225,5.3745462924805745,0.001648787369041743,0.001648787369041743,0.001648787369041743,0.026333506889162105,0.001648787369041743,0.013197910159595528,0.015160575998981874,0.015160575998981874,0.04615749295455373,0.013497756029363494,56.28296915646031,38.27782387857239,36.47137354316375,81.10540843042509,57.33671682115219,0.19368216560528156,0.6137386590459346,0.8846303315512013,0.8846303315512013,0.8846303315512013,0.005472358121194714,0.8472612180181651,0.6387755119735117,0.6387755119735117,0.6387755119735117,0.008490814382019183,0.4984040349390445,35.69278464019028,145.12062088581618,145.12062088581618,145.12062088581618,17.9940790482217,145.12062088581618,4.998631057833016,5.170065041132512,8.585687142287632,1.2350454059234235,1.4346384150653937,-341475.611691156,-506368.43098203704,-179897.6774827206,-638691.0057818854,-574231.4576570292,0.2523509750497868,0.17640995710239335,0.947127094825058,0.947127094825058,0.947127094825058,0.947127094825058,1.419358963869856,0.16186695026497888,0.020671083717640724,0.019217516111654252,0.01905001185589268,0.03157285511570533,0.0443295872504762,22.34469469519169,64.64308124072839,0.26647409437561315,0.26647409437561315,0.26647409437561315,0.22750876489811128,1.0131989342876402,0.26647409437561315,0.07095588225907436,0.07095588225907436,0.07095588225907436,0.09560324015121018,0.23117152506040972,0.23117152506040972,0.23117152506040972,0.23117152506040972,0.23117152506040972,0.5977417444804682,0.5977417444804682,0.5977417444804682,0.5977417444804682,0.5977417444804682
43,0044,1.5315123796463013,0.7954099419293925,0.9202064,0.7943004,0.0010799315,2.9726072e-05,8.134202,0.12479637,24.94014799594879,4.65516175609082,1.2897960477431525e-07,0.0,0.0,27.373762,0.53191566,0.2806866557482034,1.024685308379958,2,0.6861333,0.811395,0.58272195,0.05564242,0.053989172,0.0014344441,0.0002188003,0.25738522,0.067,0.9345794392523364,0.0,01,01_0044,0.10143450889546465,0.06925067543221973,0.045010972425225844,0.4331403738931727,0.2994213136375762,29.650988148281815,29.650988148281815,29.650988148281815,13.011212745537673,0.01528136962543841,0.11460637171744356,0.20748057870795758,0.20748057870795758,0.2108246740599202,0.12916772662376608,57272.647930155974,5.26575390874868,0.0008391911061668411,0.0008391911061668411,0.0008391911061668411,0.08425165845809132,0.0008391911061668411,0.009504624214829619,0.010734934474976955,0.010734934474976955,0.03261773718745867,0.014117573156343738,50.981319431094725,41.328292268695805,35.939062697955855,86.38145094654246,32.23242963302303,0.5061789575526968,0.5334884967372181,0.5192687505547947,0.5192687505547947,0.5192687505547947,0.006895746817467914,0.936975281611613,0.5280458785491068,0.5280458785491068,0.5280458785491068,0.005501827570840333,0.4846414446205387,48.97133631369789,119.42336873490301,119.42336873490301,119.42336873490301,8.53496715195811,119.42336873490301,5.264783236229376,5.375154497639542,5.712708605927739,2.122434266953953,1.4648568194361564,-257902.72480526604,-387103.7007689907,-146035.75671564668,-745343.1682328782,-512674.79317486985,0.17349935158672697,0.09503802032822257,0.92546293167582,0.92546293167582,0.92546293167582,0.92546293167582,1.6744139890583658,0.25868055142446933,0.02418626967248448,0.02047801594007019,0.019229183612081216,0.03525588563115106,0.022367332187418848,28.088837163818166,60.811311137664305,0.41871309333651774,0.41871309333651774,0.41871309333651774,0.23133230722999765,1.5167585770326069,0.41871309333651774,0.07799505168369007,0.07799505168369007,0.07799505168369007,0.11005941255758497,0.4595996688741775,0.4595996688741775,0.4595996688741775,0.4595996688741775,0.4595996688741775,0.33202224434286065,0.33202224434286065,0.33202224434286065,0.33202224434286065,0.33202224434286065
44,0045,7.338981628417969,25.4101469181478,25.410149,24.27653,1.1251552,0.0084627755,0.12590067,1.8291066e-06,198.51580262184143,181.88200891017917,0.0,0.0,0.0,0.028079312,0.035685845,0.1991023961157071,0.6979768589019386,2,0.023508817,0.06295405,0.30755246,0.9273663,0.88619584,0.04074765,0.0004228405,0.00043586394,0.119,0.0,0.0,01,01_0045,0.09284799077269441,0.061025166697704816,0.06270125685262748,0.2228296885401996,0.1899335786381992,19.958245519464825,19.958245519464825,19.958245519464825,12.676013610553312,0.013438263720961952,0.11700885315667754,0.1413392612966873,0.1413392612966873,0.225412839572097,0.13405425754023081,59932.554093966886,5.279338651598766,0.0009464642403288907,0.0009464642403288907,0.0009464642403288907,0.05245433796640437,0.0009464642403288907,0.008500958114973164,0.009017849507193478,0.009017849507193478,0.021536522113899573,0.00849747796634368,52.11347426657878,41.93416378446432,38.79153102955308,85.83626727118062,52.6712815864131,0.4356454709761707,0.793002932724342,0.7381667899493077,0.7381667899493077,0.7381667899493077,0.009747102726531499,0.8384494479393653,0.723880462191473,0.723880462191473,0.723880462191473,0.007578249726675355,0.34321522892513995,11.964030667056976,92.79917049178685,92.79917049178685,92.79917049178685,22.744861687527745,92.79917049178685,3.6344044123703525,5.242202737521235,10.241448562397904,1.7514560602224054,1.7249709653487044,-334523.918267899,-444408.3388617061,-250246.11791478607,-691014.785689671,-577067.7899827427,0.17775580204423935,0.23545295758957435,0.7874607863766494,0.7874607863766494,0.7874607863766494,0.7874607863766494,1.2899592864005687,0.08610789283520132,0.019762084896823788,0.01925403276029075,0.019204521196732924,0.03593614221587607,0.04539518369283908,26.531200072440694,60.87871813142735,0.4454112697471291,0.4454112697471291,0.4454112697471291,0.248795542574282,0.615713548003537,0.4454112697471291,0.06750675472430719,0.06750675472430719,0.06750675472430719,0.09404736329453635,0.27162741053501155,0.27162741053501155,0.27162741053501155,0.27162741053501155,0.27162741053501155,0.275634081533946,0.275634081533946,0.275634081533946,0.275634081533946,0.275634081533946
45,0046,4.119882106781006,7.580752135254443,12.482582,2.3294709,3.2769082,1.9743729,0.012156931,4.9018297,382.1386396884918,13.716425746679306,9.637476759962738,5.295726004987955,0.9093200787901878,41.63358,0.0,0.8062380825648321,0.7181517217702549,1,0.0005858271,0.00084581954,0.37636244,0.20989996,0.06875577,0.1073116,0.0338326,0.78534985,0.033,28.98550724637681,0.0,01,01_0046,0.2006623929356506,0.19429905632688974,0.11301411121530411,0.2345930852504476,0.11601446978804364,13.908999816684787,13.908999816684787,13.908999816684787,22.74171651097522,0.008629902596054633,0.16210944064593663,0.18169098769346403,0.18169098769346403,0.2289543559797983,0.17159661992916359,52916.88066948882,0.6934561615475667,0.0015712641290802152,0.0015712641290802152,0.0015712641290802152,0.05880422630824064,0.0015712641290802152,0.016995958504020296,0.016996606535839513,0.016996606535839513,0.047953490846486896,0.01067353690342167,38.37403472630631,36.7503428901779,35.54917125615424,65.68213618243918,57.894288862068585,0.3997682962218505,0.5679252851772767,0.530748781090459,0.530748781090459,0.530748781090459,0.005734902893119937,0.5938692920326256,0.6700436281157652,0.6700436281157652,0.6700436281157652,0.014335121190896923,0.679519910123636,58.54587500227293,142.25266430888914,142.25266430888914,142.25266430888914,25.557952232387493,142.25266430888914,3.8841660298781275,5.119599585928357,8.753684279092402,1.7716520565069962,1.6784394236878684,-290044.9576892934,-476986.58335656644,-194588.0935169961,-683689.3035525513,-549712.8411159982,0.20104461337245685,0.2523699670845731,0.751486489691367,0.751486489691367,0.751486489691367,0.751486489691367,1.4225664144471388,0.3184493764898739,0.019875206714278202,0.019022566564553846,0.019002578858845348,0.02669457050820125,0.033536901128172855,11.324911640561865,73.24701712720459,0.433284730384969,0.433284730384969,0.433284730384969,0.19562166735754705,1.1939696644270328,0.433284730384969,0.0824205210952452,0.0824205210952452,0.0824205210952452,0.10047275622833333,0.4267964512550752,0.4267964512550752,0.4267964512550752,0.4267964512550752,0.4267964512550752,0.45029767104791735,0.45029767104791735,0.45029767104791735,0.45029767104791735,0.45029767104791735
46,0047,4.046832084655762,12.136711739003658,13.179662,4.3679395,7.7119865,0.056784816,0.0,1.042952,350.4578024148941,18.30035587772727,0.2447416045470163,0.0,0.0,43.670948,0.0,0.628250377046036,0.566309580477764,2,0.00041367192,0.0004676759,0.17881995,0.6402015,0.3191366,0.31777704,0.0032878497,0.30198237,0.016,0.0,0.0,01,01_0047,0.1901024586659436,0.040561189424579314,0.11485230046862302,0.5032962040777578,0.39974116948093086,27.198809856777306,27.198809856777306,27.198809856777306,14.724492819118549,0.017859509056710954,0.10552112370621274,0.22967601221214626,0.22967601221214626,0.19745769545887348,0.20808687892820504,46533.474806571656,0.8284593365801842,0.00017232956466739608,0.00017232956466739608,0.00017232956466739608,0.061118177557298516,0.00017232956466739608,0.007654155610148133,0.009452567129103346,0.009452567129103346,0.01084508120139782,0.013305206980111034,57.57367967652974,49.108564101656896,41.24382581115376,74.61615132624226,31.089585342164174,0.12122311101399462,0.8972258451372829,0.6448479088641036,0.6448479088641036,0.6448479088641036,0.009246620918229219,0.9842184765509487,0.5690573861878789,0.5690573861878789,0.5690573861878789,0.013658662083940898,0.3781879802407418,56.826947305237496,100.21933842309838,100.21933842309838,100.21933842309838,15.644432953994949,100.21933842309838,4.698586871767656,4.955392539946661,6.988032321070941,1.4350413821359922,1.3519130600430842,-279004.22596145753,-415806.2168570315,-135081.78008684597,-637997.3302324226,-519741.57815931714,0.2315244385546561,0.01385222588627954,1.1028770007617987,1.1028770007617987,1.1028770007617987,1.1028770007617987,1.5501548062540216,0.2450914084783423,0.02465759688079913,0.022807959128467288,0.020037290109611215,0.032425797719428294,0.042472010605663184,21.580527383448697,72.07803756158768,0.4456270259467886,0.4456270259467886,0.4456270259467886,0.2449946164437251,1.2690714273429968,0.4456270259467886,0.07367938682265206,0.07367938682265206,0.07367938682265206,0.08742212801667228,0.5670288521746061,0.5670288521746061,0.5670288521746061,0.5670288521746061,0.5670288521746061,0.4755882298643756,0.4755882298643756,0.4755882298643756,0.4755882298643756,0.4755882298643756
47,0048,6.503091335296631,25.030772667378187,25.030777,4.496499,19.791464,0.7428122,0.021671498,0.0,374.9983757734298,44.84260454773903,24.610357359051704,19.396896241232756,0.0,0.0,0.0,0.4172203888294537,0.7265593617944432,2,0.0032558506,0.003862199,0.15116912,0.9068024,0.33733463,0.5553194,0.014148372,0.00072045426,0.031,0.0,0.0,01,01_0048,0.2940895420268229,0.24446250508398765,0.18068983441855443,0.35022337449901425,0.19813635626321968,24.730341256754343,24.730341256754343,24.730341256754343,22.398586744279797,0.01919188069553672,0.24204338669156966,0.2471573163718373,0.2471573163718373,0.220931430808232,0.15650140014423078,59905.041002855454,4.5031619413815775,0.0014480837856117369,0.0014480837856117369,0.0014480837856117369,0.091326849487567,0.0014480837856117369,0.011231089041908896,0.015674663837578012,0.015674663837578012,0.023836939956432546,0.00824205897238412,53.41617102508682,37.804937198273386,35.115548225914,53.95994927102436,26.04450148069683,0.09420988658516935,0.7625788678709431,0.8460300242017682,0.8460300242017682,0.8460300242017682,0.007091038184745862,0.8992333728906905,0.877239082379947,0.877239082379947,0.877239082379947,0.008280659325364126,0.5268692044379398,24.731037061309777,113.95000281564643,113.95000281564643,113.95000281564643,40.83447358182201,113.95000281564643,3.646125506138082,4.695075996173013,6.930689417752822,2.3164091741824633,1.9686919807300032,-358057.9580699786,-477961.114359218,-146315.98769861122,-660830.5067730255,-537172.928322929,0.16425364864447678,0.13000368809968926,1.126404687794103,1.126404687794103,1.126404687794103,1.126404687794103,1.3900077593365063,0.13355942404708515,0.02228351816342511,0.019547150172114825,0.019074609889630254,0.0509900101522054,0.03244785020186823,26.775289784891342,86.60823751155064,0.38662640521998237,0.38662640521998237,0.38662640521998237,0.19452075989309647,1.1833931275034164,0.38662640521998237,0.0799992997370913,0.0799992997370913,0.0799992997370913,0.09260021862663678,0.5536416491577356,0.5536416491577356,0.5536416491577356,0.5536416491577356,0.5536416491577356,0.568443490212215,0.568443490212215,0.568443490212215,0.568443490212215,0.568443490212215
